date,field_id,oil_volume_bbl,gas_volume_mcf,oil_price_usd,gas_price_usd,revenue_usd
2023-08-28,FIELD-004,1073.3,1347.8,69.26,3.08,78487.98
2023-08-29,FIELD-001,3892.9,3890.7,69.68,3.037,283073.33
2023-08-29,FIELD-002,4819.2,4583.3,68.76,3.056,345374.76
2023-08-29,FIELD-003,2668.7,2667.0,65.47,3.075,182920.81
2023-08-29,FIELD-004,1683.8,2333.0,68.47,3.054,122414.77
2023-08-30,FIELD-001,3820.1,3938.6,67.59,3.027,270122.7
2023-08-30,FIELD-002,4768.8,4549.9,69.1,3.053,343414.92
2023-08-30,FIELD-003,2725.9,2859.1,65.58,3.062,187519.09
2023-08-30,FIELD-004,1670.3,2250.1,67.74,3.031,119966.18
2023-08-31,FIELD-001,3873.1,4062.5,68.52,3.071,277860.75
2023-08-31,FIELD-002,3975.8,3813.2,69.99,3.011,289747.79
2023-08-31,FIELD-003,2721.8,2840.0,65.59,3.026,187116.7
2023-08-31,FIELD-004,1657.5,2289.5,68.41,3.037,120342.79
2023-09-01,FIELD-001,4002.7,4120.3,63.45,2.622,264774.74
2023-09-01,FIELD-002,4412.0,4185.6,65.83,2.591,301286.85
2023-09-01,FIELD-003,2731.6,2829.5,61.63,2.588,175671.25
2023-09-01,FIELD-004,1702.9,2298.1,63.64,2.642,114444.14
2023-09-02,FIELD-001,3987.7,3969.3,64.56,2.622,267853.42
2023-09-02,FIELD-002,3826.6,3834.1,65.01,2.643,258900.79
2023-09-02,FIELD-003,2711.5,2785.8,61.33,2.565,173441.87
2023-09-02,FIELD-004,1650.1,2243.9,63.46,2.582,110509.1
2023-09-03,FIELD-001,3501.1,3396.6,64.0,2.622,232976.29
2023-09-03,FIELD-002,4752.8,4595.8,65.0,2.622,320982.19
2023-09-03,FIELD-003,2680.5,2614.7,61.04,2.618,170463.0
2023-09-03,FIELD-004,1708.8,2359.8,63.81,2.598,115169.29
2023-09-04,FIELD-001,3913.6,4065.2,63.82,2.618,260408.65
2023-09-04,FIELD-002,640.8,605.6,64.36,2.601,42817.05
2023-09-04,FIELD-003,2735.7,2882.3,61.71,2.541,176143.97
2023-09-04,FIELD-004,1700.2,2310.9,64.28,2.603,115304.13
2023-09-05,FIELD-001,3696.1,3789.0,63.54,2.611,244743.27
2023-09-05,FIELD-002,4400.0,4133.0,64.87,2.625,296277.12
2023-09-05,FIELD-003,2787.8,2833.3,62.45,2.634,181561.02
2023-09-05,FIELD-004,1516.6,2098.4,62.97,2.602,100960.34
2023-09-06,FIELD-001,3461.7,3308.5,63.7,2.642,229251.35
2023-09-06,FIELD-002,4800.0,4655.4,65.39,2.662,326264.67
2023-09-06,FIELD-003,3375.2,3413.2,60.66,2.617,213671.98
2023-09-06,FIELD-004,1646.7,2297.5,64.23,2.581,111697.39
2023-09-07,FIELD-001,3437.3,3382.1,63.37,2.607,226638.84
2023-09-07,FIELD-002,4324.6,4252.3,64.76,2.63,291244.64
2023-09-07,FIELD-003,4161.3,4362.0,61.69,2.619,268134.68
2023-09-07,FIELD-004,1676.6,2261.8,64.08,2.655,113441.61
2023-09-08,FIELD-001,4112.5,4123.5,63.27,2.58,270836.5
2023-09-08,FIELD-002,4840.2,4439.5,64.35,2.61,323053.96
2023-09-08,FIELD-003,4193.6,4477.7,61.61,2.608,270045.54
2023-09-08,FIELD-004,1590.9,2126.9,63.8,2.604,107037.87
2023-09-09,FIELD-001,4059.5,4033.3,62.76,2.591,265224.5
2023-09-09,FIELD-002,4660.2,4412.1,64.63,2.632,312801.37
2023-09-09,FIELD-003,4238.3,4322.6,62.07,2.582,274232.23
2023-09-09,FIELD-004,1651.3,2246.6,64.39,2.587,112139.16
2023-09-10,FIELD-001,3872.9,4013.6,63.5,2.61,256404.65
2023-09-10,FIELD-002,3717.9,3506.8,65.03,2.601,250896.22
2023-09-10,FIELD-003,4185.7,4341.5,61.53,2.585,268768.9
2023-09-10,FIELD-004,867.7,1201.8,64.77,2.597,59322.0
2023-09-11,FIELD-001,3543.8,3181.6,63.78,2.624,234372.08
2023-09-11,FIELD-002,4732.3,4559.4,65.1,2.59,319881.58
2023-09-11,FIELD-003,4085.2,4235.7,61.14,2.612,260832.78
2023-09-11,FIELD-004,1475.0,2100.2,63.74,2.639,99558.93
2023-09-12,FIELD-001,3395.0,3129.1,63.25,2.548,222706.7
2023-09-12,FIELD-002,4577.9,4338.1,64.88,2.639,308462.4
2023-09-12,FIELD-003,4093.6,4530.2,61.44,2.625,263402.56
2023-09-12,FIELD-004,1661.5,2232.6,65.07,2.577,113867.22
2023-09-13,FIELD-001,3892.9,3914.1,64.05,2.651,259716.52
2023-09-13,FIELD-002,4426.7,4205.0,66.07,2.645,303594.29
2023-09-13,FIELD-003,3983.3,4176.8,61.44,2.599,255589.46
2023-09-13,FIELD-004,1639.9,2278.9,64.34,2.596,111427.19
2023-09-14,FIELD-001,3912.7,3883.3,63.66,2.634,259311.09
2023-09-14,FIELD-002,4778.8,4588.5,64.63,2.615,320852.77
2023-09-14,FIELD-003,3689.2,3861.2,60.93,2.614,234876.13
2023-09-14,FIELD-004,1673.0,2273.9,63.7,2.592,112464.05
2023-09-15,FIELD-001,4028.2,3926.9,63.49,2.649,266152.78
2023-09-15,FIELD-002,4646.9,4451.0,63.68,2.632,307629.62
2023-09-15,FIELD-003,4157.9,4325.4,61.02,2.571,264835.66
2023-09-15,FIELD-004,1664.1,2353.9,65.12,2.611,114512.22
2023-09-16,FIELD-001,3891.4,3950.2,64.6,2.58,261575.96
2023-09-16,FIELD-002,4694.7,4424.1,64.63,2.634,315071.54
2023-09-16,FIELD-003,4190.2,4363.4,61.3,2.565,268051.38
2023-09-16,FIELD-004,1484.8,2041.4,64.19,2.617,100651.66
2023-09-17,FIELD-001,3863.7,3921.6,63.68,2.597,256224.81
2023-09-17,FIELD-002,4546.0,4307.3,64.99,2.579,306553.07
2023-09-17,FIELD-003,4200.1,4481.1,61.6,2.624,270484.57
2023-09-17,FIELD-004,1701.2,2313.9,64.09,2.606,115059.93
2023-09-18,FIELD-001,3938.6,3915.6,63.12,2.591,258749.75
2023-09-18,FIELD-002,4597.8,4514.8,65.11,2.607,311132.84
2023-09-18,FIELD-003,3563.9,3780.4,61.69,2.625,229780.54
2023-09-18,FIELD-004,1714.3,2351.6,63.52,2.636,115091.15
2023-09-19,FIELD-001,3954.2,3921.8,63.65,2.62,261959.95
2023-09-19,FIELD-002,4589.5,4370.2,65.12,2.619,310313.79
2023-09-19,FIELD-003,3532.4,3735.5,61.21,2.597,225919.3
2023-09-19,FIELD-004,1576.7,2063.1,64.37,2.624,106905.75
2023-09-20,FIELD-001,3977.9,3911.7,62.86,2.643,260389.42
2023-09-20,FIELD-002,4021.8,4038.7,65.01,2.587,271905.33
2023-09-20,FIELD-003,2774.0,2904.1,60.45,2.569,175148.93
2023-09-20,FIELD-004,1702.9,2284.1,64.19,2.614,115279.79
2023-09-21,FIELD-001,3949.2,3941.3,63.35,2.626,260531.67
2023-09-21,FIELD-002,4705.6,4527.8,65.59,2.604,320430.7
2023-09-21,FIELD-003,4196.5,4295.3,60.73,2.638,266184.45
2023-09-21,FIELD-004,1639.3,2226.1,63.19,2.627,109435.33
2023-09-22,FIELD-001,3798.5,3949.0,64.37,2.608,254808.44
2023-09-22,FIELD-002,4591.1,4402.1,65.04,2.624,310156.25
2023-09-22,FIELD-003,4029.1,4299.9,60.64,2.614,255564.56
2023-09-22,FIELD-004,1681.8,2277.7,64.35,2.583,114107.13
2023-09-23,FIELD-001,3623.5,3615.4,63.68,2.616,240202.37
2023-09-23,FIELD-002,4620.1,4342.2,64.01,2.635,307174.3
2023-09-23,FIELD-003,4184.5,4457.1,61.74,2.612,269992.98
2023-09-23,FIELD-004,1636.6,2227.2,63.01,2.614,108944.07
2023-09-24,FIELD-001,3799.4,3800.3,63.83,2.578,252312.88
2023-09-24,FIELD-002,4725.5,4476.5,65.45,2.605,320945.26
2023-09-24,FIELD-003,4110.1,4230.6,60.05,2.587,257756.07
2023-09-24,FIELD-004,1700.0,2339.1,64.24,2.616,115327.09
2023-09-25,FIELD-001,3903.4,3963.3,64.16,2.607,260774.47
2023-09-25,FIELD-002,4608.5,4512.8,65.39,2.589,313033.45
2023-09-25,FIELD-003,3451.0,3767.0,61.07,2.651,220738.89
2023-09-25,FIELD-004,1659.4,2310.5,64.21,2.612,112585.1
2023-09-26,FIELD-001,3946.7,4083.6,64.24,2.612,264202.37
2023-09-26,FIELD-002,3384.3,3261.1,65.41,2.656,230028.54
2023-09-26,FIELD-003,4114.3,4378.9,61.11,2.555,262612.96
2023-09-26,FIELD-004,1668.8,2346.8,64.06,2.605,113016.74
2023-09-27,FIELD-001,3235.6,3520.1,63.42,2.631,214463.14
2023-09-27,FIELD-002,3374.6,3250.7,64.65,2.568,226515.69
2023-09-27,FIELD-003,3986.8,4243.0,60.57,2.594,252486.82
2023-09-27,FIELD-004,1626.7,2216.8,63.85,2.615,109661.73
2023-09-28,FIELD-001,3937.1,3943.8,63.06,2.627,258633.89
2023-09-28,FIELD-002,4530.1,4283.7,65.1,2.65,306261.32
2023-09-28,FIELD-003,4012.9,4261.8,60.33,2.64,253349.41
2023-09-28,FIELD-004,1253.1,1758.6,64.31,2.604,85166.26
2023-09-29,FIELD-001,3904.4,4108.3,63.68,2.626,259420.59
2023-09-29,FIELD-002,4634.8,4312.1,64.83,2.666,311970.14
2023-09-29,FIELD-003,931.2,998.6,60.83,2.541,59182.34
2023-09-29,FIELD-004,1687.9,2247.0,63.4,2.599,112852.81
2023-09-30,FIELD-001,3908.5,3943.0,63.41,2.595,258070.07
2023-09-30,FIELD-002,4459.7,4192.1,65.62,2.605,303565.93
2023-09-30,FIELD-003,4161.3,4417.1,61.42,2.644,267265.86
2023-09-30,FIELD-004,677.3,867.6,64.19,2.645,45770.69
2023-10-01,FIELD-001,3692.4,3685.7,73.83,2.929,283405.31
2023-10-01,FIELD-002,4670.1,4528.8,73.7,2.954,357564.45
2023-10-01,FIELD-003,4019.3,4210.2,69.63,2.944,292258.69
2023-10-01,FIELD-004,2366.1,3185.0,73.64,2.932,183578.02
2023-10-02,FIELD-001,3116.3,3018.8,73.71,2.916,238505.29
2023-10-02,FIELD-002,4599.2,4239.7,73.66,2.924,351173.95
2023-10-02,FIELD-003,4152.8,4312.2,70.96,2.88,307101.82
2023-10-02,FIELD-004,1631.0,2222.7,72.24,2.886,124238.15
2023-10-03,FIELD-001,3757.0,3755.9,73.51,2.927,287170.59
2023-10-03,FIELD-002,4662.0,4647.2,73.13,2.911,354460.06
2023-10-03,FIELD-003,4134.9,4273.0,70.76,2.916,305045.59
2023-10-03,FIELD-004,3181.1,4144.5,73.24,2.96,245251.48
2023-10-04,FIELD-001,3875.3,3965.8,72.98,2.907,294347.97
2023-10-04,FIELD-002,4728.3,4435.6,74.81,2.896,366569.62
2023-10-04,FIELD-003,4032.8,4356.6,69.37,2.964,292668.3
2023-10-04,FIELD-004,2987.6,4006.5,72.7,2.947,229005.68
2023-10-05,FIELD-001,3770.1,3826.6,73.8,2.914,289384.09
2023-10-05,FIELD-002,4647.5,4441.7,74.26,2.909,358044.26
2023-10-05,FIELD-003,3930.4,4184.4,70.19,2.956,288243.86
2023-10-05,FIELD-004,3193.0,4196.6,73.09,2.94,245714.37
2023-10-06,FIELD-001,3794.5,3879.0,73.49,2.943,290273.7
2023-10-06,FIELD-002,4538.0,4318.2,74.04,2.952,348740.85
2023-10-06,FIELD-003,3907.2,4128.7,70.48,2.873,287241.21
2023-10-06,FIELD-004,3167.3,4207.0,73.19,2.933,244153.82
2023-10-07,FIELD-001,3771.7,3844.1,72.6,2.889,284931.02
2023-10-07,FIELD-002,4527.5,4339.8,73.58,2.912,345770.95
2023-10-07,FIELD-003,3976.5,4058.0,70.47,2.889,291947.52
2023-10-07,FIELD-004,2210.2,2949.7,72.37,2.939,168621.34
2023-10-08,FIELD-001,3868.7,3818.0,72.89,2.921,293141.92
2023-10-08,FIELD-002,4487.9,4350.4,73.64,2.919,343187.77
2023-10-08,FIELD-003,3887.7,4249.5,70.58,2.918,286793.91
2023-10-08,FIELD-004,3154.3,4274.6,72.41,2.931,240931.72
2023-10-09,FIELD-001,3921.6,3932.3,73.9,2.899,301205.98
2023-10-09,FIELD-002,4510.8,4310.0,74.06,2.927,346685.22
2023-10-09,FIELD-003,2944.9,3033.7,69.5,2.874,213389.4
2023-10-09,FIELD-004,2927.5,3944.1,73.55,2.929,226869.89
2023-10-10,FIELD-001,4065.4,3978.3,72.9,2.929,308020.1
2023-10-10,FIELD-002,4538.1,4367.0,74.62,2.903,351310.42
2023-10-10,FIELD-003,3823.3,4184.7,70.59,2.896,282005.64
2023-10-10,FIELD-004,3197.5,4310.2,72.59,2.9,244606.1
2023-10-11,FIELD-001,3477.6,3406.6,72.53,2.972,262354.74
2023-10-11,FIELD-002,4522.5,4263.7,74.97,2.897,351403.76
2023-10-11,FIELD-003,4082.6,4341.6,70.51,2.877,300354.91
2023-10-11,FIELD-004,3859.7,5222.0,72.71,2.948,296033.24
2023-10-12,FIELD-001,3768.2,3881.2,72.78,2.918,285574.94
2023-10-12,FIELD-002,4535.8,4421.6,74.34,2.912,350067.07
2023-10-12,FIELD-003,3926.9,4067.6,71.08,2.957,291151.95
2023-10-12,FIELD-004,3748.1,5011.9,74.3,2.908,293058.44
2023-10-13,FIELD-001,3874.8,3911.1,72.63,2.923,292858.87
2023-10-13,FIELD-002,4531.8,4461.2,74.31,2.916,349766.92
2023-10-13,FIELD-003,4011.5,4198.5,71.9,2.918,300678.07
2023-10-13,FIELD-004,3971.7,5197.8,73.35,2.896,306377.02
2023-10-14,FIELD-001,3841.9,3863.7,74.22,2.92,296427.82
2023-10-14,FIELD-002,4604.2,4351.3,74.04,2.915,353579.01
2023-10-14,FIELD-003,2710.0,3083.8,70.01,2.919,198728.71
2023-10-14,FIELD-004,3970.8,5585.4,72.59,2.927,304588.84
2023-10-15,FIELD-001,3550.6,3802.6,72.85,2.937,269829.45
2023-10-15,FIELD-002,1847.0,1699.1,73.78,2.934,141256.82
2023-10-15,FIELD-003,3371.6,3761.7,70.9,2.954,250158.5
2023-10-15,FIELD-004,3926.8,5218.6,72.91,2.893,301400.4
2023-10-16,FIELD-001,2526.5,2552.3,73.27,2.91,192543.85
2023-10-16,FIELD-002,4115.1,3989.3,73.77,2.931,315263.57
2023-10-16,FIELD-003,3592.8,3795.0,70.14,2.961,263235.99
2023-10-16,FIELD-004,3971.2,5288.0,73.62,2.918,307790.13
2023-10-17,FIELD-001,3790.1,3791.3,73.6,2.96,290173.61
2023-10-17,FIELD-002,4573.5,4240.6,74.19,2.908,351639.63
2023-10-17,FIELD-003,4004.7,4031.6,70.52,2.923,294195.81
2023-10-17,FIELD-004,3950.4,5276.7,74.36,2.917,309143.88
2023-10-18,FIELD-001,3909.1,3871.5,73.83,2.903,299847.82
2023-10-18,FIELD-002,4527.9,4302.9,74.38,2.909,349302.34
2023-10-18,FIELD-003,4029.1,4243.7,70.1,2.971,295047.94
2023-10-18,FIELD-004,3582.3,4896.5,74.11,2.94,279879.96
2023-10-19,FIELD-001,3849.4,3743.4,74.75,2.934,298725.79
2023-10-19,FIELD-002,4550.2,4388.8,73.85,2.891,348720.29
2023-10-19,FIELD-003,3973.4,4155.2,70.19,2.979,291271.29
2023-10-19,FIELD-004,3837.0,5029.5,73.31,2.922,295986.67
2023-10-20,FIELD-001,3725.5,3809.4,73.73,2.925,285823.61
2023-10-20,FIELD-002,4501.6,4328.4,73.65,2.92,344181.77
2023-10-20,FIELD-003,4044.5,4248.0,70.71,2.901,298310.04
2023-10-20,FIELD-004,3825.6,5290.8,73.98,2.938,298562.26
2023-10-21,FIELD-001,3782.2,4006.7,73.07,2.913,288036.87
2023-10-21,FIELD-002,4694.1,4363.8,75.51,2.936,367263.61
2023-10-21,FIELD-003,3907.9,4012.0,70.86,2.931,288672.97
2023-10-21,FIELD-004,3887.8,5073.4,73.05,2.944,298939.88
2023-10-22,FIELD-001,2660.7,2666.3,73.68,2.913,203807.31
2023-10-22,FIELD-002,4583.0,4359.5,74.54,2.914,354320.4
2023-10-22,FIELD-003,3954.7,4084.8,69.87,2.936,288307.86
2023-10-22,FIELD-004,3728.1,5069.0,73.31,2.894,287976.7
2023-10-23,FIELD-001,2741.4,2746.9,73.66,2.927,209971.7
2023-10-23,FIELD-002,4495.1,4197.0,74.93,2.914,349047.9
2023-10-23,FIELD-003,3772.5,3967.5,69.36,2.946,273348.86
2023-10-23,FIELD-004,3886.0,5061.8,73.87,2.859,301530.51
2023-10-24,FIELD-001,3683.7,3676.8,73.89,2.897,282840.28
2023-10-24,FIELD-002,3994.7,3810.7,74.27,2.925,307832.67
2023-10-24,FIELD-003,3894.8,4097.8,69.41,2.928,282336.43
2023-10-24,FIELD-004,3866.7,5274.5,73.36,2.937,299152.32
2023-10-25,FIELD-001,1214.4,1139.5,72.44,2.926,91305.31
2023-10-25,FIELD-002,4611.4,4350.7,73.97,2.921,353813.65
2023-10-25,FIELD-003,3870.1,4260.6,69.58,2.902,281645.82
2023-10-25,FIELD-004,3834.5,5241.7,73.19,2.921,295958.06
2023-10-26,FIELD-001,1534.8,1539.3,72.39,2.947,115640.49
2023-10-26,FIELD-002,4499.8,4194.2,74.74,2.915,348541.14
2023-10-26,FIELD-003,3956.0,4330.0,70.13,2.958,290242.42
2023-10-26,FIELD-004,3881.4,5184.7,73.31,2.945,299814.38
2023-10-27,FIELD-001,2570.6,2566.8,74.21,2.897,198200.25
2023-10-27,FIELD-002,4330.8,4197.7,75.45,2.889,338886.02
2023-10-27,FIELD-003,3897.0,3969.7,70.43,2.939,286132.66
2023-10-27,FIELD-004,3906.0,5522.3,74.3,2.937,306434.8
2023-10-28,FIELD-001,3778.3,3820.4,73.71,2.961,289810.7
2023-10-28,FIELD-002,4505.8,4333.5,74.54,2.887,348373.15
2023-10-28,FIELD-003,3902.1,3976.3,70.65,2.917,287282.23
2023-10-28,FIELD-004,3750.3,5176.6,73.46,2.904,290529.88
2023-10-29,FIELD-001,3822.1,4042.8,71.45,2.885,284752.52
2023-10-29,FIELD-002,1324.5,1243.6,74.72,2.914,102590.49
2023-10-29,FIELD-003,3812.4,4114.3,69.68,2.974,277883.96
2023-10-29,FIELD-004,3804.4,5043.4,72.78,2.917,291595.83
2023-10-30,FIELD-001,3681.4,3807.9,73.67,2.851,282065.06
2023-10-30,FIELD-002,3752.5,3620.9,73.81,2.927,287570.4
2023-10-30,FIELD-003,3243.9,3583.2,70.88,2.906,240340.41
2023-10-30,FIELD-004,3816.9,5203.9,72.37,2.94,291528.52
2023-10-31,FIELD-001,3899.1,3867.6,73.4,2.955,297622.7
2023-10-31,FIELD-002,3657.1,3434.9,74.66,2.925,283086.17
2023-10-31,FIELD-003,4407.9,4721.4,70.28,2.898,323469.83
2023-10-31,FIELD-004,3739.7,4991.4,73.05,3.013,288224.17
2023-11-01,FIELD-001,4939.3,5532.9,65.67,3.005,340990.2
2023-11-01,FIELD-002,4562.0,4472.3,67.09,3.108,319964.49
2023-11-01,FIELD-003,4457.1,4643.2,63.22,3.016,295781.75
2023-11-01,FIELD-004,3717.9,4882.4,66.09,3.019,260455.98
2023-11-02,FIELD-001,4737.4,5378.0,65.52,3.079,326953.31
2023-11-02,FIELD-002,4637.9,4461.7,68.11,3.041,329455.4
2023-11-02,FIELD-003,4356.2,4581.3,63.51,3.042,290598.58
2023-11-02,FIELD-004,3796.4,4952.9,65.96,2.968,265110.75
2023-11-03,FIELD-001,4811.4,5253.0,65.64,3.03,331736.89
2023-11-03,FIELD-002,4525.0,4297.8,67.23,3.009,317147.83
2023-11-03,FIELD-003,4324.2,4465.1,64.0,3.085,290523.63
2023-11-03,FIELD-004,3874.8,5143.5,66.38,3.039,272840.32
2023-11-04,FIELD-001,4486.6,4742.8,65.08,3.032,306368.1
2023-11-04,FIELD-002,4648.0,4519.6,68.02,3.038,329887.5
2023-11-04,FIELD-003,3770.1,4294.1,62.91,2.982,249982.0
2023-11-04,FIELD-004,3830.9,5281.5,65.59,3.025,267245.27
2023-11-05,FIELD-001,4369.6,4995.5,65.81,3.01,302599.83
2023-11-05,FIELD-002,4664.7,4560.7,66.73,3.052,325194.69
2023-11-05,FIELD-003,4453.6,4624.8,63.01,3.009,294537.36
2023-11-05,FIELD-004,3678.2,5005.5,66.74,2.999,260494.56
2023-11-06,FIELD-001,4806.5,5264.2,65.52,3.026,330851.35
2023-11-06,FIELD-002,4746.0,4410.6,66.9,3.004,330756.84
2023-11-06,FIELD-003,4359.8,4710.6,63.54,3.049,291384.31
2023-11-06,FIELD-004,3678.9,4946.1,65.95,3.036,257639.81
2023-11-07,FIELD-001,4429.5,4712.9,66.35,3.047,308257.53
2023-11-07,FIELD-002,2633.1,2522.5,67.06,3.085,184357.6
2023-11-07,FIELD-003,4417.0,4797.8,62.82,3.062,292166.8
2023-11-07,FIELD-004,3760.2,4947.3,65.89,3.063,262913.16
2023-11-08,FIELD-001,4855.7,5437.5,67.16,3.035,342611.62
2023-11-08,FIELD-002,4568.5,4360.4,67.14,3.021,319901.86
2023-11-08,FIELD-003,1735.5,1901.0,64.03,3.031,116886.0
2023-11-08,FIELD-004,1496.7,1912.4,66.44,3.039,105252.53
2023-11-09,FIELD-001,4822.6,5171.5,65.83,3.052,333255.18
2023-11-09,FIELD-002,222.3,207.9,68.48,3.064,15860.11
2023-11-09,FIELD-003,1607.8,1699.4,64.06,3.063,108200.93
2023-11-09,FIELD-004,2710.8,3774.6,66.09,3.017,190544.74
2023-11-10,FIELD-001,4024.6,4421.2,65.91,3.045,278723.94
2023-11-10,FIELD-002,1847.2,1741.1,67.99,3.0,130814.43
2023-11-10,FIELD-003,1736.0,1831.5,63.35,3.06,115579.99
2023-11-10,FIELD-004,3757.1,5061.1,66.4,3.068,264998.89
2023-11-11,FIELD-001,4769.9,5294.4,65.29,3.058,327617.05
2023-11-11,FIELD-002,1830.6,1718.4,66.81,3.059,127558.97
2023-11-11,FIELD-003,3660.9,3757.8,62.71,3.021,240927.35
2023-11-11,FIELD-004,3188.6,4406.5,65.57,3.049,222511.92
2023-11-12,FIELD-001,3835.4,4308.7,65.61,3.027,264683.03
2023-11-12,FIELD-002,1840.9,1794.1,66.97,3.057,128769.64
2023-11-12,FIELD-003,4363.8,4647.3,62.8,3.019,288076.84
2023-11-12,FIELD-004,3729.2,4775.0,65.52,2.991,258619.21
2023-11-13,FIELD-001,4804.3,5387.4,66.07,3.051,333857.06
2023-11-13,FIELD-002,2442.6,2312.8,67.12,3.043,170985.16
2023-11-13,FIELD-003,4279.4,4454.5,63.19,3.032,283921.33
2023-11-13,FIELD-004,3791.2,5382.1,66.2,3.054,267414.37
2023-11-14,FIELD-001,4719.7,5232.4,66.2,2.981,328041.92
2023-11-14,FIELD-002,4652.3,4444.9,67.02,3.01,325176.3
2023-11-14,FIELD-003,4344.9,4617.2,63.25,3.05,288897.38
2023-11-14,FIELD-004,3643.2,4809.3,65.87,2.968,254251.59
2023-11-15,FIELD-001,4441.8,4804.8,65.99,2.992,307490.34
2023-11-15,FIELD-002,4489.8,4297.7,66.09,3.004,309641.17
2023-11-15,FIELD-003,4342.8,4501.7,64.07,3.049,291968.88
2023-11-15,FIELD-004,3315.8,4508.4,66.19,3.055,233245.96
2023-11-16,FIELD-001,4520.2,5021.8,65.76,3.004,312333.84
2023-11-16,FIELD-002,4509.9,4234.9,67.9,3.032,319062.43
2023-11-16,FIELD-003,3200.9,3422.3,63.43,3.032,213409.5
2023-11-16,FIELD-004,3817.5,5037.6,66.02,3.006,267174.38
2023-11-17,FIELD-001,3680.1,4096.7,66.52,2.989,257045.29
2023-11-17,FIELD-002,4450.1,4377.6,67.52,3.045,313800.54
2023-11-17,FIELD-003,4318.2,4643.4,63.68,3.046,289126.77
2023-11-17,FIELD-004,3800.9,5157.3,66.21,3.021,267237.79
2023-11-18,FIELD-001,4739.6,5167.7,66.85,3.029,332495.22
2023-11-18,FIELD-002,4524.6,4396.2,67.41,3.048,318402.9
2023-11-18,FIELD-003,4302.2,4519.1,63.48,3.06,286932.1
2023-11-18,FIELD-004,3574.6,4614.1,66.27,3.014,250795.64
2023-11-19,FIELD-001,4727.0,5297.3,65.95,3.02,327743.5
2023-11-19,FIELD-002,4526.2,4212.7,67.4,3.013,317758.75
2023-11-19,FIELD-003,2528.6,2695.6,63.57,3.072,169023.99
2023-11-19,FIELD-004,3693.9,4946.8,65.22,3.045,255979.16
2023-11-20,FIELD-001,4690.8,5270.6,64.58,3.008,318785.83
2023-11-20,FIELD-002,4208.8,4086.9,67.11,3.07,294999.35
2023-11-20,FIELD-003,4314.6,4403.9,63.49,3.07,287453.93
2023-11-20,FIELD-004,1701.2,2374.9,66.1,2.97,119502.77
2023-11-21,FIELD-001,4867.5,5380.4,66.1,3.038,338087.41
2023-11-21,FIELD-002,4489.1,4203.5,67.93,2.978,317462.59
2023-11-21,FIELD-003,4233.3,4402.1,63.95,3.014,283987.46
2023-11-21,FIELD-004,3666.6,4939.1,66.17,2.989,257381.89
2023-11-22,FIELD-001,4758.2,5250.2,66.55,3.018,332503.31
2023-11-22,FIELD-002,4526.2,4259.8,67.23,3.051,317293.08
2023-11-22,FIELD-003,2462.6,2574.5,62.65,3.017,162049.16
2023-11-22,FIELD-004,3818.5,5142.1,66.31,3.013,268697.88
2023-11-23,FIELD-001,4866.8,5230.7,65.69,2.986,335318.96
2023-11-23,FIELD-002,4438.1,4315.0,65.65,3.058,304556.54
2023-11-23,FIELD-003,4137.8,4165.2,63.61,3.039,275863.5
2023-11-23,FIELD-004,3828.7,5156.3,65.79,2.984,267276.57
2023-11-24,FIELD-001,4580.3,5127.5,65.69,3.061,316575.18
2023-11-24,FIELD-002,4333.6,4067.0,66.72,3.015,301399.8
2023-11-24,FIELD-003,4351.3,4627.4,63.82,3.015,291651.58
2023-11-24,FIELD-004,3769.9,5115.6,65.71,2.973,262928.81
2023-11-25,FIELD-001,4703.2,5142.9,66.51,3.043,328459.68
2023-11-25,FIELD-002,4091.6,3855.0,67.95,3.037,289731.86
2023-11-25,FIELD-003,4343.5,4707.5,63.5,3.038,290113.64
2023-11-25,FIELD-004,3676.5,5047.8,66.41,2.993,259264.43
2023-11-26,FIELD-001,4767.4,5250.9,65.72,3.058,329370.78
2023-11-26,FIELD-002,4502.0,4279.8,67.64,3.022,317448.84
2023-11-26,FIELD-003,4301.1,4581.7,63.43,2.998,286554.71
2023-11-26,FIELD-004,3608.8,4964.6,65.09,3.057,250073.57
2023-11-27,FIELD-001,4719.6,5181.5,66.83,3.013,331022.73
2023-11-27,FIELD-002,4573.2,4528.0,66.99,3.066,320241.52
2023-11-27,FIELD-003,4210.9,4570.2,63.73,2.973,281947.86
2023-11-27,FIELD-004,3702.9,5031.8,64.8,3.005,255068.48
2023-11-28,FIELD-001,3287.3,3950.4,65.91,3.01,228556.65
2023-11-28,FIELD-002,4331.2,4140.1,66.94,3.004,302367.39
2023-11-28,FIELD-003,4186.0,4392.9,64.14,3.067,281963.06
2023-11-28,FIELD-004,3753.0,5371.3,66.61,3.0,266101.23
2023-11-29,FIELD-001,4725.9,5327.9,65.92,3.028,327664.21
2023-11-29,FIELD-002,1752.8,1693.3,67.25,3.07,123074.23
2023-11-29,FIELD-003,3564.7,3745.2,63.58,3.004,237894.21
2023-11-29,FIELD-004,3653.7,4945.6,66.48,3.059,258026.57
2023-11-30,FIELD-001,4334.6,4672.3,65.14,3.076,296727.84
2023-11-30,FIELD-002,1875.1,1822.7,66.06,3.058,129442.92
2023-11-30,FIELD-003,4227.5,4270.6,63.32,3.009,280535.54
2023-11-30,FIELD-004,3734.7,5118.1,65.69,3.013,260753.28
