date,well_id,operating_hours,downtime_hours,oil_production_bbl,gas_production_mcf,water_production_bbl,pressure_psi,temperature_c,water_cut_pct,potential_production_bbl,dq_flag
2022-10-12,WELL-0030,24.0,0.0,37.4,73.6,55.6,2911.2,75.4,59.78,37.4,
2022-10-13,WELL-0030,18.58,5.42,31.7,61.5,41.1,2955.4,77.2,56.46,41.0,
2022-10-14,WELL-0030,24.0,0.0,42.1,85.5,60.8,2898.7,74.6,59.09,43.9,
2022-10-15,WELL-0030,4.8,19.2,8.3,14.7,11.3,3004.1,75.4,57.65,41.9,
2022-10-16,WELL-0030,23.53,0.47,39.6,76.3,55.4,2883.2,75.0,58.32,41.1,
2022-10-17,WELL-0030,24.0,0.0,38.8,72.1,52.3,2889.9,76.3,57.41,39.5,
2022-10-18,WELL-0030,24.0,0.0,37.1,71.1,53.0,2877.0,77.0,58.82,39.3,
2022-10-19,WELL-0030,24.0,0.0,39.5,70.8,54.0,2956.8,75.6,57.75,40.2,
2022-10-20,WELL-0030,15.51,8.49,23.8,45.1,32.8,2942.3,73.1,57.95,38.0,
2022-10-21,WELL-0030,24.0,0.0,38.5,65.5,52.9,2923.1,73.3,57.88,38.5,
2022-10-22,WELL-0030,24.0,0.0,37.0,71.3,56.2,2820.5,75.4,60.3,41.6,
2022-10-23,WELL-0030,24.0,0.0,39.7,73.2,57.2,2901.8,73.3,59.03,40.1,
2022-10-24,WELL-0030,24.0,0.0,39.2,73.7,53.1,2937.1,76.7,57.53,40.7,
2022-10-25,WELL-0030,24.0,0.0,39.2,72.3,54.3,2952.8,77.4,58.07,41.1,
2022-10-26,WELL-0030,24.0,0.0,38.8,78.2,54.1,2955.8,77.4,58.23,38.8,
2022-10-27,WELL-0030,24.0,0.0,39.2,77.8,58.1,2928.7,74.6,59.71,39.2,
2022-10-28,WELL-0030,24.0,0.0,38.9,73.1,53.4,2736.9,76.0,57.85,40.5,
2022-10-29,WELL-0030,24.0,0.0,39.2,70.8,57.9,2929.3,74.7,59.63,40.6,
2022-10-30,WELL-0030,24.0,0.0,40.6,73.2,61.2,2863.1,76.0,60.12,41.6,
2022-10-31,WELL-0030,24.0,0.0,36.5,68.0,51.4,2917.0,74.5,58.48,40.9,
2022-11-01,WELL-0030,7.4,16.6,11.7,19.8,16.4,2983.2,75.2,58.36,41.6,
2022-11-02,WELL-0030,24.0,0.0,36.6,71.1,51.8,2976.4,75.6,58.6,38.7,
2022-11-03,WELL-0030,24.0,0.0,39.2,72.9,55.2,2831.7,76.5,58.47,42.3,
2022-11-04,WELL-0030,24.0,0.0,37.4,67.3,47.9,2930.2,76.1,56.15,39.9,
2022-11-05,WELL-0030,24.0,0.0,37.0,63.6,57.1,2976.9,74.1,60.68,39.9,
2022-11-06,WELL-0030,24.0,0.0,38.2,68.7,55.2,2982.5,76.3,59.1,39.8,
2022-11-07,WELL-0030,18.59,5.41,30.3,56.3,39.2,3043.0,72.6,56.4,39.1,
2022-11-08,WELL-0030,24.0,0.0,35.3,64.8,50.4,2820.0,75.9,58.81,36.6,
2022-11-09,WELL-0030,24.0,0.0,40.2,76.8,56.2,2871.7,76.2,58.3,40.2,
2022-11-10,WELL-0030,24.0,0.0,37.8,68.9,51.4,2963.6,75.4,57.62,38.6,
2022-11-11,WELL-0030,24.0,0.0,41.3,76.0,55.2,2961.7,74.7,57.2,41.3,
2022-11-12,WELL-0030,24.0,0.0,37.8,78.2,56.4,2928.4,76.8,59.87,40.2,
2022-11-13,WELL-0030,24.0,0.0,36.5,62.8,53.9,2928.4,75.8,59.62,39.9,
2022-11-14,WELL-0030,24.0,0.0,37.9,73.7,57.5,2911.5,74.4,60.27,39.2,
2022-11-15,WELL-0030,24.0,0.0,39.4,73.1,54.1,2902.6,74.2,57.86,41.5,
2022-11-16,WELL-0030,24.0,0.0,36.8,65.4,52.7,3014.5,75.5,58.88,37.3,
2022-11-17,WELL-0030,24.0,0.0,39.0,68.1,48.4,2849.2,74.1,55.38,41.3,
2022-11-18,WELL-0030,24.0,0.0,36.7,65.6,50.0,2895.6,73.7,57.67,39.2,
2022-11-19,WELL-0030,1.11,22.89,1.8,3.2,2.6,2890.1,73.0,59.09,38.2,
2022-11-20,WELL-0030,24.0,0.0,36.8,67.0,52.1,2876.0,76.1,58.61,39.4,
2022-11-21,WELL-0030,24.0,0.0,39.0,72.1,53.4,2892.4,75.3,57.79,39.2,
2022-11-22,WELL-0030,24.0,0.0,39.3,80.8,54.7,2858.0,76.4,58.19,39.8,
2022-11-23,WELL-0030,19.51,4.49,31.5,58.4,46.8,3004.2,75.7,59.77,39.0,
2022-11-24,WELL-0030,24.0,0.0,36.8,70.8,46.7,2890.4,74.6,55.93,38.6,
2022-11-25,WELL-0030,24.0,0.0,37.9,74.0,52.9,3050.1,74.3,58.26,39.1,
2022-11-26,WELL-0030,24.0,0.0,38.4,73.0,56.0,2871.4,74.7,59.32,38.4,
2022-11-27,WELL-0030,24.0,0.0,36.6,71.5,50.9,2888.6,76.1,58.17,39.3,
2022-11-28,WELL-0030,24.0,0.0,38.2,68.1,56.8,2983.9,74.9,59.79,39.6,
2022-11-29,WELL-0030,24.0,0.0,37.7,77.6,56.5,2946.5,75.9,59.98,38.4,
2022-11-30,WELL-0030,24.0,0.0,36.2,65.9,50.6,2861.9,75.6,58.29,39.1,
2022-12-01,WELL-0030,24.0,0.0,37.3,71.8,51.3,2937.4,73.3,57.9,39.0,
2022-12-02,WELL-0030,24.0,0.0,38.2,71.7,52.0,3018.6,74.2,57.65,40.9,
2022-12-03,WELL-0030,24.0,0.0,38.8,67.4,50.9,2969.0,77.4,56.74,40.5,
2022-12-04,WELL-0030,15.43,8.57,23.4,45.8,34.0,2929.7,75.5,59.23,38.1,
2022-12-05,WELL-0030,24.0,0.0,36.8,71.0,50.6,2963.2,76.4,57.89,36.8,
2022-12-06,WELL-0030,24.0,0.0,36.8,64.6,52.0,2859.8,75.2,58.56,38.4,
2022-12-07,WELL-0030,24.0,0.0,36.7,71.0,52.3,2989.0,75.3,58.76,38.4,
2022-12-08,WELL-0030,24.0,0.0,37.8,73.6,54.3,2904.2,75.8,58.96,38.4,
2022-12-09,WELL-0030,24.0,0.0,36.7,65.9,51.3,3003.1,77.4,58.3,36.7,
2022-12-10,WELL-0030,24.0,0.0,36.3,71.4,52.5,2934.8,72.7,59.12,38.0,
2022-12-11,WELL-0030,24.0,0.0,36.1,64.7,50.9,2948.0,74.4,58.51,37.0,
2022-12-12,WELL-0030,24.0,0.0,38.4,70.8,53.3,2803.8,73.1,58.12,38.8,
2022-12-13,WELL-0030,24.0,0.0,38.6,73.9,56.6,2943.8,75.7,59.45,40.6,
2022-12-14,WELL-0030,24.0,0.0,38.6,73.5,54.7,2977.8,76.4,58.63,41.2,
2022-12-15,WELL-0030,17.86,6.14,29.7,56.9,40.0,2918.7,77.7,57.39,40.5,
2022-12-16,WELL-0030,24.0,0.0,38.4,73.3,52.1,2871.8,76.8,57.57,39.1,
2022-12-17,WELL-0030,13.9,10.1,22.4,47.3,30.8,2854.1,75.6,57.89,39.8,
2022-12-18,WELL-0030,24.0,0.0,35.6,68.4,55.0,2862.9,74.1,60.71,37.3,
2022-12-19,WELL-0030,24.0,0.0,37.6,65.7,54.4,2902.6,75.9,59.13,37.7,
2022-12-20,WELL-0030,24.0,0.0,38.4,70.8,53.2,2816.6,76.8,58.08,39.7,
2022-12-21,WELL-0030,24.0,0.0,38.8,69.9,54.5,2893.5,74.3,58.41,40.7,
2022-12-22,WELL-0030,24.0,0.0,35.4,62.2,50.9,2973.3,75.3,58.98,38.0,
2022-12-23,WELL-0030,9.6,14.4,15.4,31.6,23.3,3007.7,73.4,60.21,39.9,
2022-12-24,WELL-0030,0.0,24.0,0.0,0.0,0.0,2928.4,74.2,0.0,37.7,
2022-12-25,WELL-0030,1.52,22.48,2.3,4.3,3.2,2832.1,75.8,58.18,38.1,
2022-12-26,WELL-0030,24.0,0.0,38.8,69.5,55.0,3008.3,76.4,58.64,38.8,
2022-12-27,WELL-0030,24.0,0.0,38.7,70.9,52.5,2851.3,74.5,57.57,40.0,
2022-12-28,WELL-0030,24.0,0.0,36.3,67.6,53.2,2996.3,74.3,59.44,37.5,temperature_c_imputed
2022-12-29,WELL-0030,24.0,0.0,36.4,69.3,52.3,2922.1,74.1,58.96,37.0,
2022-12-30,WELL-0030,20.04,3.96,30.1,58.3,43.4,2958.4,78.0,59.05,39.2,
2022-12-31,WELL-0030,24.0,0.0,37.7,72.8,55.9,2850.2,73.9,59.72,39.0,
2023-01-01,WELL-0030,24.0,0.0,36.9,64.4,53.2,2955.4,74.7,59.05,38.9,
2023-01-02,WELL-0030,24.0,0.0,37.1,69.5,54.4,2920.6,75.1,59.45,37.6,
2023-01-03,WELL-0030,24.0,0.0,35.7,69.1,46.5,2873.7,75.7,56.57,37.9,
2023-01-04,WELL-0030,24.0,0.0,36.6,70.2,54.6,2962.4,75.6,59.87,37.9,
2023-01-05,WELL-0030,24.0,0.0,36.2,70.5,50.6,2870.4,74.0,58.29,37.7,
2023-01-06,WELL-0030,24.0,0.0,35.0,65.0,51.6,2947.3,77.2,59.58,36.5,
2023-01-07,WELL-0030,24.0,0.0,36.9,74.9,50.3,2928.5,75.6,57.68,38.8,
2023-01-08,WELL-0030,24.0,0.0,38.3,71.7,57.2,2916.5,74.5,59.9,40.0,
2023-01-09,WELL-0030,24.0,0.0,37.6,68.9,52.1,2838.6,75.2,58.08,39.4,
2023-01-10,WELL-0030,24.0,0.0,37.6,69.5,53.6,2926.0,74.6,58.77,38.7,
2023-01-11,WELL-0030,24.0,0.0,37.8,73.4,53.7,2888.3,73.7,58.69,39.7,
2023-01-12,WELL-0030,24.0,0.0,37.6,71.4,55.1,2936.5,76.4,59.44,38.5,
2023-01-13,WELL-0030,24.0,0.0,40.5,76.6,53.8,2858.1,75.8,57.05,41.2,
2023-01-14,WELL-0030,24.0,0.0,38.0,73.6,57.7,2860.3,75.8,60.29,38.5,
2023-01-15,WELL-0030,24.0,0.0,34.0,66.5,46.4,2933.4,75.6,57.71,36.5,
2023-01-16,WELL-0030,24.0,0.0,35.3,62.2,50.6,2900.8,76.2,58.91,37.8,
2023-01-17,WELL-0030,24.0,0.0,36.9,69.1,51.8,2952.3,76.9,58.4,36.9,
2023-01-18,WELL-0030,24.0,0.0,32.8,58.0,48.1,2914.7,73.3,59.46,35.6,
2023-01-19,WELL-0030,24.0,0.0,36.2,66.3,53.2,2889.5,73.2,59.51,37.6,
2023-01-20,WELL-0030,24.0,0.0,35.1,67.3,46.9,2921.5,73.6,57.2,38.5,
2023-01-21,WELL-0030,24.0,0.0,35.8,64.3,57.8,2894.4,73.0,61.75,37.1,
2023-01-22,WELL-0030,24.0,0.0,37.2,65.0,56.2,2808.7,75.0,60.17,39.2,
2023-01-23,WELL-0030,24.0,0.0,38.0,70.5,57.5,2873.5,76.1,60.21,38.0,
2023-01-24,WELL-0030,24.0,0.0,37.4,73.5,53.6,2891.5,75.3,58.9,37.4,
2023-01-25,WELL-0030,24.0,0.0,37.6,69.3,52.6,2882.0,73.9,58.31,39.7,
2023-01-26,WELL-0030,24.0,0.0,36.4,64.3,51.5,2944.0,73.8,58.59,39.7,
2023-01-27,WELL-0030,24.0,0.0,36.2,70.3,52.8,2885.2,76.6,59.33,37.3,
2023-01-28,WELL-0030,24.0,0.0,36.6,64.3,52.4,2941.7,73.7,58.88,37.5,
2023-01-29,WELL-0030,24.0,0.0,37.5,72.1,53.9,2865.5,75.5,58.97,38.2,
2023-01-30,WELL-0030,16.76,7.24,23.7,41.0,35.4,2929.6,76.6,59.9,36.9,
2023-01-31,WELL-0030,24.0,0.0,39.6,73.8,52.4,2956.0,73.0,56.96,39.7,
2023-02-01,WELL-0030,20.69,3.31,32.1,57.8,46.8,2999.8,73.4,59.32,38.1,
2023-02-02,WELL-0030,24.0,0.0,38.3,69.1,51.1,3044.8,75.2,57.16,38.9,
2023-02-03,WELL-0030,24.0,0.0,36.4,72.4,50.4,2933.2,75.4,58.06,38.9,
2023-02-04,WELL-0030,24.0,0.0,37.9,71.6,53.8,2963.1,75.6,58.67,37.9,
2023-02-05,WELL-0030,24.0,0.0,33.3,60.0,47.2,2893.2,74.7,58.63,36.9,
2023-02-06,WELL-0030,17.82,6.18,27.2,50.9,40.5,2873.2,74.5,59.82,37.1,
2023-02-07,WELL-0030,24.0,0.0,38.1,72.5,54.9,2905.9,77.0,59.03,38.1,
2023-02-08,WELL-0030,24.0,0.0,38.2,75.1,54.2,2980.4,75.3,58.66,40.4,
2023-02-09,WELL-0030,19.34,4.66,31.4,60.4,45.1,2834.1,76.6,58.95,39.4,
2023-02-10,WELL-0030,24.0,0.0,36.9,67.7,49.9,2952.8,76.3,57.49,38.9,
2023-02-11,WELL-0030,24.0,0.0,35.4,65.5,51.1,2866.4,75.4,59.08,37.6,
2023-02-12,WELL-0030,24.0,0.0,35.1,64.4,49.9,2973.5,76.4,58.71,36.9,
2023-02-13,WELL-0030,24.0,0.0,35.8,63.3,51.1,2976.6,76.0,58.8,35.8,
2023-02-14,WELL-0030,19.27,4.73,31.1,55.0,43.8,2974.05,74.8,58.48,40.6,pressure_psi_imputed
2023-02-15,WELL-0030,24.0,0.0,37.4,64.7,52.9,2971.5,74.6,58.58,39.2,
2023-02-16,WELL-0030,24.0,0.0,37.6,67.4,51.1,2985.0,74.7,57.61,38.9,
2023-02-17,WELL-0030,24.0,0.0,38.8,72.7,59.2,2904.6,74.7,60.41,38.8,
2023-02-18,WELL-0030,24.0,0.0,36.0,60.7,56.4,2913.3,74.2,61.04,38.4,
2023-02-19,WELL-0030,24.0,0.0,37.1,70.9,53.7,3031.1,74.7,59.14,38.1,
2023-02-20,WELL-0030,24.0,0.0,35.7,68.5,50.8,2904.1,74.1,58.73,36.8,
2023-02-21,WELL-0030,12.88,11.12,19.4,37.8,26.2,2826.7,73.6,57.46,36.2,
2023-02-22,WELL-0030,24.0,0.0,36.6,72.8,56.1,2901.6,76.1,60.52,36.8,
2023-02-23,WELL-0030,24.0,0.0,36.0,71.6,55.4,2916.0,75.2,60.61,37.3,
2023-02-24,WELL-0030,22.11,1.89,32.2,65.1,44.8,2802.5,76.7,58.18,37.2,
2023-02-25,WELL-0030,24.0,0.0,35.6,63.8,52.0,2871.1,75.1,59.36,37.3,
2023-02-26,WELL-0030,19.75,4.25,27.8,53.2,42.3,2958.1,75.6,60.34,37.7,
2023-02-27,WELL-0030,24.0,0.0,38.8,72.8,56.5,2972.1,73.6,59.29,39.9,
2023-02-28,WELL-0030,21.65,2.35,30.4,59.0,46.4,2927.5,75.8,60.42,36.6,
2023-03-01,WELL-0030,24.0,0.0,37.0,71.5,52.4,2929.0,75.4,58.61,38.1,
2023-03-02,WELL-0030,24.0,0.0,35.8,69.6,53.8,2895.1,75.7,60.04,37.3,
2023-03-03,WELL-0030,24.0,0.0,36.4,72.3,51.1,2800.4,74.3,58.4,36.7,
2023-03-04,WELL-0030,24.0,0.0,38.8,69.6,56.1,2893.6,75.5,59.11,39.2,
2023-03-05,WELL-0030,24.0,0.0,36.9,64.9,58.5,2799.9,74.0,61.32,37.5,
2023-03-06,WELL-0030,24.0,0.0,36.1,65.0,48.7,2942.3,76.6,57.43,36.7,
2023-03-07,WELL-0030,9.6,14.4,14.3,27.0,20.2,2961.2,77.4,58.55,36.9,oil_imputed
2023-03-08,WELL-0030,12.88,11.12,18.6,34.6,28.0,2893.5,75.7,60.09,36.0,
2023-03-09,WELL-0030,24.0,0.0,38.3,71.8,58.1,2921.9,73.6,60.27,38.3,
2023-03-10,WELL-0030,24.0,0.0,35.1,65.4,52.8,2870.2,75.7,60.07,36.5,
2023-03-11,WELL-0030,24.0,0.0,35.9,63.4,50.9,2936.6,76.7,58.64,38.2,
2023-03-12,WELL-0030,24.0,0.0,35.6,69.6,49.2,2884.2,74.6,58.02,36.5,
2023-03-13,WELL-0030,24.0,0.0,36.8,72.5,53.7,2870.5,74.9,59.34,37.5,
2023-03-14,WELL-0030,24.0,0.0,38.1,69.4,52.7,2870.0,75.2,58.04,39.7,
2023-03-15,WELL-0030,14.93,9.07,21.7,41.5,31.2,2999.3,76.5,58.98,37.7,
2023-03-16,WELL-0030,24.0,0.0,36.2,70.6,54.2,2868.7,77.7,59.96,38.0,
2023-03-17,WELL-0030,24.0,0.0,35.3,62.5,49.0,2861.5,75.8,58.13,36.8,
2023-03-18,WELL-0030,24.0,0.0,37.1,72.9,52.5,2909.1,74.9,58.59,37.1,
2023-03-19,WELL-0030,24.0,0.0,35.5,62.2,53.8,2931.3,75.8,60.25,36.6,
2023-03-20,WELL-0030,24.0,0.0,35.8,67.4,53.1,2855.2,77.6,59.73,37.4,
2023-03-21,WELL-0030,24.0,0.0,35.7,71.4,54.3,2926.9,76.3,60.33,37.0,
2023-03-22,WELL-0030,24.0,0.0,32.6,63.1,46.5,2813.1,76.5,58.79,35.7,
2023-03-23,WELL-0030,24.0,0.0,35.5,68.8,55.8,2843.3,75.5,61.12,36.5,
2023-03-24,WELL-0030,24.0,0.0,35.0,66.3,48.9,2846.6,74.5,58.28,37.3,
2023-03-25,WELL-0030,24.0,0.0,36.1,72.6,49.8,2928.4,72.5,57.97,37.9,
2023-03-26,WELL-0030,24.0,0.0,34.2,65.7,49.5,2840.2,75.7,59.14,36.9,
2023-03-27,WELL-0030,24.0,0.0,36.7,64.7,53.5,2839.6,76.2,59.31,39.3,
2023-03-28,WELL-0030,24.0,0.0,37.1,72.7,52.1,2900.7,76.2,58.41,37.3,
2023-03-29,WELL-0030,24.0,0.0,37.5,70.2,54.4,2853.6,76.7,59.19,38.3,
2023-03-30,WELL-0030,24.0,0.0,34.4,63.1,48.6,2961.5,75.6,58.55,35.1,
2023-03-31,WELL-0030,24.0,0.0,38.5,74.4,60.0,2936.4,76.3,60.91,39.1,
2023-04-01,WELL-0030,24.0,0.0,36.3,72.0,52.4,2891.6,77.8,59.08,37.7,
2023-04-02,WELL-0030,24.0,0.0,37.5,66.6,54.6,2949.0,74.7,59.28,37.5,
2023-04-03,WELL-0030,24.0,0.0,36.2,71.7,51.3,2975.9,76.9,58.63,37.1,
2023-04-04,WELL-0030,20.18,3.82,32.5,61.9,47.3,2826.8,76.3,59.27,38.7,
2023-04-05,WELL-0030,24.0,0.0,36.9,69.3,54.0,2869.2,76.1,59.41,37.4,
2023-04-06,WELL-0030,24.0,0.0,34.1,61.2,52.5,2990.8,76.2,60.62,35.4,
2023-04-07,WELL-0030,24.0,0.0,34.6,60.7,49.9,2975.7,76.1,59.05,35.7,
2023-04-08,WELL-0030,24.0,0.0,35.3,64.2,53.2,2910.9,73.9,60.11,36.4,
2023-04-09,WELL-0030,24.0,0.0,36.2,71.7,55.3,2968.7,76.8,60.44,36.5,
2023-04-10,WELL-0030,24.0,0.0,36.8,71.8,53.7,2950.6,74.4,59.34,37.5,
2023-04-11,WELL-0030,24.0,0.0,35.2,71.2,51.8,2846.1,77.3,59.54,39.0,
2023-04-12,WELL-0030,24.0,0.0,37.8,66.9,54.0,2959.9,76.9,58.82,39.4,
2023-04-13,WELL-0030,24.0,0.0,39.0,69.2,55.8,2823.9,74.4,58.86,39.1,
2023-04-14,WELL-0030,24.0,0.0,38.0,72.1,54.2,2825.8500000000004,75.2,58.79,38.3,pressure_psi_imputed
2023-04-15,WELL-0030,24.0,0.0,34.4,64.5,50.2,2827.8,74.3,59.34,36.7,
2023-04-16,WELL-0030,24.0,0.0,37.4,73.8,55.5,2793.2,75.0,59.74,37.8,
2023-04-17,WELL-0030,24.0,0.0,35.4,64.8,50.8,2834.7,74.8,58.93,35.6,
2023-04-18,WELL-0030,24.0,0.0,36.6,68.9,57.5,2856.4,75.2,61.11,36.6,
2023-04-19,WELL-0030,24.0,0.0,36.3,65.4,49.9,2948.7,76.5,57.89,37.2,
2023-04-20,WELL-0030,24.0,0.0,34.9,64.9,52.7,2884.8,74.9,60.16,36.0,
2023-04-21,WELL-0030,24.0,0.0,36.4,66.8,53.6,2908.1,74.5,59.56,37.1,
2023-04-22,WELL-0030,24.0,0.0,36.1,71.3,51.3,3002.3,75.8,58.7,36.9,
2023-04-23,WELL-0030,24.0,0.0,36.3,72.8,52.2,2824.6,76.5,58.98,36.4,
2023-04-24,WELL-0030,24.0,0.0,35.0,64.5,52.6,2932.5,76.6,60.05,36.4,
2023-04-25,WELL-0030,24.0,0.0,36.3,67.3,51.9,2889.8,75.7,58.84,38.3,
2023-04-26,WELL-0030,24.0,0.0,37.4,71.7,57.4,2820.6,74.5,60.55,37.5,
2023-04-27,WELL-0030,24.0,0.0,33.9,63.0,51.7,2748.8,74.6,60.4,36.9,
2023-04-28,WELL-0030,24.0,0.0,36.0,63.2,48.3,2955.6,73.2,57.3,36.9,
2023-04-29,WELL-0030,21.36,2.64,34.2,65.5,48.9,2982.5,73.8,58.84,38.5,
2023-04-30,WELL-0030,20.92,3.08,31.4,63.5,45.3,2939.8,75.6,59.06,36.9,
2023-05-01,WELL-0030,24.0,0.0,37.5,73.9,56.2,2828.8,75.3,59.98,37.6,
2023-05-02,WELL-0030,24.0,0.0,34.4,67.9,48.1,2869.4,76.4,58.3,34.6,
2023-05-03,WELL-0030,24.0,0.0,35.8,70.5,53.4,2884.8,75.1,59.87,38.1,
2023-05-04,WELL-0030,24.0,0.0,34.5,63.8,52.4,2849.5,72.1,60.3,35.1,
2023-05-05,WELL-0030,24.0,0.0,31.7,60.6,45.0,2887.0,74.4,58.67,34.7,
2023-05-06,WELL-0030,24.0,0.0,37.1,73.3,52.9,2935.3,76.0,58.78,37.1,
2023-05-07,WELL-0030,24.0,0.0,36.7,71.1,53.7,2895.9,73.7,59.4,36.7,
2023-05-08,WELL-0030,24.0,0.0,37.2,71.1,53.5,2904.1,76.9,58.99,37.4,
2023-05-09,WELL-0030,16.09,7.91,23.1,43.6,32.7,2917.6,75.7,58.6,36.2,
2023-05-10,WELL-0030,24.0,0.0,33.8,62.9,45.6,2904.1,77.0,57.43,36.2,
2023-05-11,WELL-0030,17.37,6.63,26.7,51.0,40.7,2878.3,75.4,60.39,37.2,
2023-05-12,WELL-0030,24.0,0.0,35.6,60.3,51.9,2967.4,74.1,59.31,36.3,
2023-05-13,WELL-0030,24.0,0.0,36.4,69.3,53.8,2957.2,74.2,59.65,38.2,
2023-05-14,WELL-0030,24.0,0.0,34.2,62.0,50.9,2856.3,74.6,59.81,35.9,
2023-05-15,WELL-0030,24.0,0.0,36.2,69.8,55.1,2893.0,74.4,60.35,36.9,
2023-05-16,WELL-0030,17.99,6.01,27.2,54.8,39.9,2953.7,75.2,59.46,36.2,
2023-05-17,WELL-0030,24.0,0.0,36.6,72.0,52.4,2951.2,74.7,58.88,37.0,
2023-05-18,WELL-0030,24.0,0.0,33.7,63.7,52.4,2812.1,74.0,60.86,35.8,
2023-05-19,WELL-0030,24.0,0.0,35.0,67.3,51.8,2947.3,76.2,59.68,36.4,
2023-05-20,WELL-0030,24.0,0.0,33.3,63.8,50.0,2853.0,76.6,60.02,33.3,
2023-05-21,WELL-0030,24.0,0.0,36.7,74.1,50.0,2909.1,75.0,57.67,36.7,
2023-05-22,WELL-0030,24.0,0.0,35.7,65.3,52.9,2831.4,76.1,59.71,36.2,
2023-05-23,WELL-0030,24.0,0.0,34.1,65.0,51.0,2910.8,75.3,59.93,36.2,
2023-05-24,WELL-0030,24.0,0.0,35.1,66.2,51.8,2940.8,74.4,59.61,36.0,
2023-05-25,WELL-0030,24.0,0.0,35.2,67.1,49.6,2870.7,74.7,58.49,35.7,
2023-05-26,WELL-0030,24.0,0.0,34.7,66.8,53.8,2896.9,76.2,60.79,35.8,
2023-05-27,WELL-0030,24.0,0.0,34.0,63.5,52.4,2849.9,73.2,60.65,36.0,
2023-05-28,WELL-0030,24.0,0.0,34.4,70.1,50.6,2944.0,75.3,59.53,34.4,
2023-05-29,WELL-0030,24.0,0.0,34.5,65.3,49.2,2781.6,75.4,58.78,36.7,
2023-05-30,WELL-0030,24.0,0.0,37.9,71.2,54.8,2920.0,76.4,59.12,39.5,
2023-05-31,WELL-0030,24.0,0.0,36.3,72.5,54.0,2965.0,74.5,59.8,37.7,
2023-06-01,WELL-0030,24.0,0.0,35.7,62.9,53.0,2785.4,76.0,59.75,36.6,
2023-06-02,WELL-0030,24.0,0.0,32.9,61.1,48.8,2810.1,74.8,59.73,36.4,
2023-06-03,WELL-0030,24.0,0.0,37.0,68.4,52.8,2840.0,76.6,58.8,37.3,
2023-06-04,WELL-0030,24.0,0.0,36.0,74.5,51.1,2921.4,75.9,58.67,37.1,
2023-06-05,WELL-0030,24.0,0.0,36.9,68.9,56.6,2931.3,76.0,60.53,38.8,
2023-06-06,WELL-0030,24.0,0.0,36.5,72.6,54.1,2878.3,75.6,59.71,38.3,
2023-06-07,WELL-0030,24.0,0.0,34.4,60.4,54.7,2902.3,73.5,61.39,35.8,
2023-06-08,WELL-0030,24.0,0.0,35.9,68.9,52.8,2929.7,76.4,59.53,37.8,
2023-06-09,WELL-0030,24.0,0.0,34.9,66.5,53.6,2887.8,76.8,60.56,36.6,
2023-06-10,WELL-0030,24.0,0.0,35.3,68.3,54.1,2895.1,75.1,60.51,35.3,
2023-06-11,WELL-0030,24.0,0.0,34.0,67.8,51.7,2839.5,74.2,60.33,35.6,
2023-06-12,WELL-0030,24.0,0.0,36.0,69.5,51.4,2880.3,74.9,58.81,36.0,
2023-06-13,WELL-0030,24.0,0.0,37.0,71.2,55.6,2999.5,75.9,60.04,37.1,
2023-06-14,WELL-0030,24.0,0.0,32.7,61.5,47.1,2839.2,73.3,59.02,34.7,
2023-06-15,WELL-0030,24.0,0.0,36.4,74.5,55.1,2901.5,75.5,60.22,37.0,
2023-06-16,WELL-0030,17.07,6.93,24.6,47.2,37.5,2828.9,75.4,60.39,35.3,
2023-06-17,WELL-0030,24.0,0.0,33.5,70.1,49.1,2911.2,74.7,59.44,36.4,
2023-06-18,WELL-0030,24.0,0.0,33.7,63.1,49.4,2835.1,76.0,59.45,36.7,
2023-06-19,WELL-0030,24.0,0.0,34.0,66.4,49.5,2869.0,74.6,59.28,36.4,
2023-06-20,WELL-0030,24.0,0.0,35.2,70.5,54.8,2906.9,75.6,60.89,36.6,
2023-06-21,WELL-0030,24.0,0.0,36.3,68.3,55.0,2886.0,73.9,60.24,38.3,
2023-06-22,WELL-0030,24.0,0.0,36.2,64.0,54.6,2859.8,75.0,60.13,37.1,
2023-06-23,WELL-0030,24.0,0.0,34.2,62.3,47.8,2862.2,75.0,58.29,35.6,water_cut_recomputed
2023-06-24,WELL-0030,24.0,0.0,34.9,68.9,52.7,2849.7,73.0,60.16,34.9,
2023-06-25,WELL-0030,24.0,0.0,35.3,60.6,50.5,2928.6,75.3,58.86,37.0,
2023-06-26,WELL-0030,24.0,0.0,35.1,63.1,52.7,2818.2,73.8,60.02,37.5,
2023-06-27,WELL-0030,24.0,0.0,34.9,64.5,50.2,2893.1,74.2,58.99,37.0,
2023-06-28,WELL-0030,24.0,0.0,37.0,69.1,52.0,2948.9,76.1,58.43,37.3,
2023-06-29,WELL-0030,18.17,5.83,27.2,47.9,40.7,2851.2,74.4,59.94,37.0,
2023-06-30,WELL-0030,24.0,0.0,33.8,63.7,50.7,2883.9,73.9,60.0,36.6,
2023-07-01,WELL-0030,24.0,0.0,36.0,63.4,52.6,2933.0,75.8,59.37,36.6,
2023-07-02,WELL-0030,24.0,0.0,36.0,72.9,52.7,2895.8,76.1,59.41,36.0,
2023-07-03,WELL-0030,24.0,0.0,35.1,65.8,50.4,2849.1,74.6,58.95,36.9,
2023-07-04,WELL-0030,24.0,0.0,33.1,63.5,48.2,2999.2,75.2,59.29,34.0,
