po_id,order_date,material_id,supplier_id,warehouse_id,quantity,quoted_lead_time_days,promised_date,received_date,unit_cost,status
PO-001512,2024-04-28,MAT-027,SUP-006,WH-004,7,23,2024-05-21,2024-05-21,657.37,Received
PO-001513,2024-04-29,MAT-017,SUP-003,WH-002,7,24,2024-05-23,2024-05-22,3463.71,Received
PO-001514,2024-04-30,MAT-036,SUP-008,WH-003,192,7,2024-05-07,2024-05-18,75.97,Received
PO-001515,2024-05-01,MAT-008,SUP-001,WH-003,9,18,2024-05-19,2024-05-17,636.55,Received
PO-001516,2024-05-01,MAT-011,SUP-004,WH-002,180,8,2024-05-09,2024-05-08,56.76,Received
PO-001517,2024-05-01,MAT-014,SUP-004,WH-001,246,5,2024-05-06,2024-05-11,50.38,Received
PO-001518,2024-05-01,MAT-034,SUP-007,WH-001,7,28,2024-05-29,2024-05-28,783.28,Received
PO-001519,2024-05-01,MAT-003,SUP-002,WH-002,13,12,2024-05-13,2024-05-11,250.33,Received
PO-001520,2024-05-02,MAT-029,SUP-006,WH-003,7,20,2024-05-22,2024-06-02,511.8,Received
PO-001521,2024-05-02,MAT-031,SUP-007,WH-002,6,25,2024-05-27,2024-05-27,1350.5,Received
PO-001522,2024-05-03,MAT-007,SUP-001,WH-003,10,15,2024-05-18,2024-05-20,1810.3,Received
PO-001523,2024-05-05,MAT-023,SUP-005,WH-003,23,11,2024-05-16,2024-05-20,129.58,Received
PO-001524,2024-05-06,MAT-016,SUP-003,WH-001,6,26,2024-06-01,2024-05-31,1875.37,Received
PO-001525,2024-05-07,MAT-006,SUP-001,WH-001,10,18,2024-05-25,2024-06-04,630.77,Received
PO-001526,2024-05-07,MAT-009,SUP-002,WH-004,8,13,2024-05-20,2024-05-19,677.13,Received
PO-001527,2024-05-07,MAT-031,SUP-007,WH-003,6,25,2024-06-01,2024-06-01,1350.5,Received
PO-001528,2024-05-08,MAT-005,SUP-001,WH-003,11,16,2024-05-24,2024-05-23,187.34,Received
PO-001529,2024-05-09,MAT-010,SUP-002,WH-001,5,13,2024-05-22,2024-05-20,856.73,Received
PO-001530,2024-05-09,MAT-040,SUP-008,WH-002,104,7,2024-05-16,2024-05-25,97.48,Received
PO-001531,2024-05-09,MAT-013,SUP-004,WH-003,275,7,2024-05-16,2024-05-16,111.4,Received
PO-001532,2024-05-09,MAT-013,SUP-004,WH-004,151,7,2024-05-16,2024-05-14,111.4,Received
PO-001533,2024-05-10,MAT-004,SUP-002,WH-003,14,12,2024-05-22,2024-05-21,108.45,Received
PO-001534,2024-05-11,MAT-002,SUP-002,WH-001,16,12,2024-05-23,2024-05-22,241.37,Received
PO-001535,2024-05-14,MAT-025,SUP-005,WH-004,21,12,2024-05-26,2024-05-25,127.95,Received
PO-001536,2024-05-15,MAT-035,SUP-007,WH-003,7,28,2024-06-12,2024-06-10,1653.49,Received
PO-001537,2024-05-15,MAT-001,SUP-001,WH-003,12,17,2024-06-01,2024-05-31,104.84,Received
PO-001538,2024-05-16,MAT-024,SUP-005,WH-004,22,12,2024-05-28,2024-06-11,176.74,Received
PO-001539,2024-05-17,MAT-007,SUP-001,WH-002,7,15,2024-06-01,2024-05-31,1810.3,Received
PO-001540,2024-05-17,MAT-037,SUP-004,WH-004,114,6,2024-05-23,2024-05-21,108.65,Received
PO-001541,2024-05-17,MAT-004,SUP-002,WH-002,19,12,2024-05-29,2024-05-28,108.45,Received
PO-001542,2024-05-18,MAT-035,SUP-007,WH-002,6,28,2024-06-15,2024-06-14,1653.49,Received
PO-001543,2024-05-20,MAT-038,SUP-008,WH-001,144,8,2024-05-28,2024-05-27,70.54,Received
PO-001544,2024-05-20,MAT-028,SUP-006,WH-002,8,20,2024-06-09,2024-06-09,1167.46,Received
PO-001545,2024-05-21,MAT-036,SUP-008,WH-002,126,7,2024-05-28,2024-05-27,75.97,Received
PO-001546,2024-05-21,MAT-027,SUP-006,WH-004,7,23,2024-06-13,2024-06-11,657.37,Received
PO-001547,2024-05-21,MAT-030,SUP-006,WH-004,9,21,2024-06-11,2024-06-19,609.7,Received
PO-001548,2024-05-22,MAT-021,SUP-005,WH-001,14,13,2024-06-04,2024-06-03,208.55,Received
PO-001549,2024-05-22,MAT-019,SUP-003,WH-004,5,26,2024-06-17,2024-06-15,2922.43,Received
PO-001550,2024-05-23,MAT-015,SUP-004,WH-001,195,5,2024-05-28,2024-05-27,46.55,Received
PO-001551,2024-05-24,MAT-009,SUP-002,WH-001,8,13,2024-06-06,2024-06-06,677.13,Received
PO-001552,2024-05-24,MAT-022,SUP-005,WH-001,14,11,2024-06-04,2024-06-08,115.12,Received
PO-001553,2024-05-24,MAT-024,SUP-005,WH-003,12,12,2024-06-05,2024-06-04,176.74,Received
PO-001554,2024-05-24,MAT-025,SUP-005,WH-001,19,12,2024-06-05,2024-06-05,127.95,Received
PO-001555,2024-05-24,MAT-003,SUP-002,WH-002,13,12,2024-06-05,2024-06-05,250.33,Received
PO-001556,2024-05-24,MAT-005,SUP-001,WH-004,19,16,2024-06-09,2024-06-13,187.34,Received
PO-001557,2024-05-25,MAT-040,SUP-008,WH-003,154,7,2024-06-01,2024-06-01,97.48,Received
PO-001558,2024-05-26,MAT-033,SUP-007,WH-001,5,25,2024-06-20,2024-06-18,1179.71,Received
PO-001559,2024-05-26,MAT-003,SUP-002,WH-001,20,12,2024-06-07,2024-06-06,250.33,Received
PO-001560,2024-05-27,MAT-039,SUP-008,WH-002,160,9,2024-06-05,2024-06-04,95.74,Received
PO-001561,2024-05-27,MAT-021,SUP-005,WH-004,19,13,2024-06-09,2024-06-07,208.55,Received
PO-001562,2024-05-27,MAT-012,SUP-004,WH-003,138,5,2024-06-01,2024-05-30,50.61,Received
PO-001563,2024-05-27,MAT-016,SUP-003,WH-004,4,26,2024-06-22,2024-06-30,1875.37,Received
PO-001564,2024-05-28,MAT-038,SUP-008,WH-004,101,8,2024-06-05,2024-06-04,70.54,Received
PO-001565,2024-05-28,MAT-034,SUP-007,WH-002,6,28,2024-06-25,2024-06-23,783.28,Received
PO-001566,2024-05-28,MAT-002,SUP-002,WH-004,16,12,2024-06-09,2024-06-16,241.37,Received
PO-001567,2024-05-29,MAT-014,SUP-004,WH-004,180,5,2024-06-03,2024-06-01,50.38,Received
PO-001568,2024-05-29,MAT-005,SUP-001,WH-003,11,16,2024-06-14,2024-06-14,187.34,Received
PO-001569,2024-05-30,MAT-011,SUP-004,WH-001,212,8,2024-06-07,2024-06-06,56.76,Received
PO-001570,2024-05-31,MAT-039,SUP-008,WH-001,193,9,2024-06-09,2024-06-07,95.74,Received
PO-001571,2024-05-31,MAT-030,SUP-006,WH-003,8,21,2024-06-21,2024-06-21,609.7,Received
PO-001572,2024-06-02,MAT-012,SUP-004,WH-002,190,5,2024-06-07,2024-06-05,50.61,Received
PO-001573,2024-06-02,MAT-001,SUP-001,WH-004,12,17,2024-06-19,2024-06-18,104.84,Received
PO-001574,2024-06-03,MAT-023,SUP-005,WH-002,13,11,2024-06-14,2024-06-13,129.58,Received
PO-001575,2024-06-04,MAT-037,SUP-004,WH-003,180,6,2024-06-10,2024-06-10,108.65,Received
PO-001576,2024-06-05,MAT-015,SUP-004,WH-002,209,5,2024-06-10,2024-06-10,46.55,Received
PO-001577,2024-06-05,MAT-017,SUP-003,WH-002,7,24,2024-06-29,2024-07-07,3463.71,Received
PO-001578,2024-06-06,MAT-032,SUP-007,WH-004,6,28,2024-07-04,2024-07-03,1238.66,Received
PO-001579,2024-06-07,MAT-027,SUP-006,WH-001,7,23,2024-06-30,2024-06-29,657.37,Received
PO-001580,2024-06-07,MAT-011,SUP-004,WH-002,180,8,2024-06-15,2024-06-27,56.76,Received
PO-001581,2024-06-07,MAT-034,SUP-007,WH-001,7,28,2024-07-05,2024-07-03,783.28,Received
PO-001582,2024-06-08,MAT-029,SUP-006,WH-003,7,20,2024-06-28,2024-06-28,511.8,Received
PO-001583,2024-06-08,MAT-002,SUP-002,WH-001,16,12,2024-06-20,2024-06-18,241.37,Received
PO-001584,2024-06-09,MAT-014,SUP-004,WH-001,246,5,2024-06-14,2024-06-16,50.38,Received
PO-001585,2024-06-09,MAT-016,SUP-003,WH-001,6,26,2024-07-05,2024-07-05,1875.37,Received
PO-001586,2024-06-10,MAT-034,SUP-007,WH-002,6,28,2024-07-08,2024-07-10,783.28,Received
PO-001587,2024-06-11,MAT-035,SUP-007,WH-003,7,28,2024-07-09,2024-07-07,1653.49,Received
PO-001588,2024-06-11,MAT-004,SUP-002,WH-002,19,12,2024-06-23,2024-06-21,108.45,Received
PO-001589,2024-06-12,MAT-028,SUP-006,WH-001,7,20,2024-07-02,2024-07-01,1167.46,Received
PO-001590,2024-06-14,MAT-013,SUP-004,WH-003,275,7,2024-06-21,2024-06-19,111.4,Received
PO-001591,2024-06-15,MAT-036,SUP-008,WH-003,192,7,2024-06-22,2024-06-20,75.97,Received
PO-001592,2024-06-15,MAT-013,SUP-004,WH-004,151,7,2024-06-22,2024-06-20,111.4,Received
PO-001593,2024-06-16,MAT-008,SUP-001,WH-004,5,18,2024-07-04,2024-07-08,636.55,Received
PO-001594,2024-06-18,MAT-040,SUP-008,WH-002,104,7,2024-06-25,2024-06-29,97.48,Received
PO-001595,2024-06-18,MAT-022,SUP-005,WH-002,15,11,2024-06-29,2024-06-29,115.12,Received
PO-001596,2024-06-18,MAT-023,SUP-005,WH-003,23,11,2024-06-29,2024-07-01,129.58,Received
PO-001597,2024-06-18,MAT-031,SUP-007,WH-003,6,25,2024-07-13,2024-07-11,1350.5,Received
PO-001598,2024-06-18,MAT-020,SUP-003,WH-001,4,23,2024-07-11,2024-07-10,1627.96,Received
PO-001599,2024-06-19,MAT-038,SUP-008,WH-001,144,8,2024-06-27,2024-06-26,70.54,Received
PO-001600,2024-06-20,MAT-024,SUP-005,WH-003,12,12,2024-07-02,2024-07-01,176.74,Received
PO-001601,2024-06-20,MAT-001,SUP-001,WH-003,12,17,2024-07-07,2024-07-05,104.84,Received
PO-001602,2024-06-20,MAT-019,SUP-003,WH-004,5,26,2024-07-16,2024-07-16,2922.43,Received
PO-001603,2024-06-21,MAT-033,SUP-007,WH-001,5,25,2024-07-16,2024-07-15,1179.71,Received
PO-001604,2024-06-22,MAT-037,SUP-004,WH-004,114,6,2024-06-28,2024-07-06,108.65,Received
PO-001605,2024-06-22,MAT-005,SUP-001,WH-004,19,16,2024-07-08,2024-07-06,187.34,Received
PO-001606,2024-06-22,MAT-018,SUP-003,WH-002,5,26,2024-07-18,2024-07-26,2366.63,Received
PO-001607,2024-06-23,MAT-036,SUP-008,WH-002,126,7,2024-06-30,2024-07-09,75.97,Received
PO-001608,2024-06-23,MAT-029,SUP-006,WH-002,8,20,2024-07-13,2024-07-20,511.8,Received
PO-001609,2024-06-23,MAT-025,SUP-005,WH-004,21,12,2024-07-05,2024-07-03,127.95,Received
PO-001610,2024-06-24,MAT-031,SUP-007,WH-002,6,25,2024-07-19,2024-07-19,1350.5,Received
PO-001611,2024-06-25,MAT-007,SUP-001,WH-002,7,15,2024-07-10,2024-07-08,1810.3,Received
PO-001612,2024-06-25,MAT-030,SUP-006,WH-003,8,21,2024-07-16,2024-07-14,609.7,Received
PO-001613,2024-06-26,MAT-026,SUP-006,WH-004,6,20,2024-07-16,2024-07-15,433.64,Received
PO-001614,2024-06-26,MAT-022,SUP-005,WH-001,14,11,2024-07-07,2024-07-07,115.12,Received
PO-001615,2024-06-26,MAT-032,SUP-007,WH-003,5,28,2024-07-24,2024-07-23,1238.66,Received
PO-001616,2024-06-27,MAT-008,SUP-001,WH-003,9,18,2024-07-15,2024-07-24,636.55,Received
PO-001617,2024-06-27,MAT-009,SUP-002,WH-004,8,13,2024-07-10,2024-07-10,677.13,Received
PO-001618,2024-06-27,MAT-033,SUP-007,WH-001,5,25,2024-07-22,2024-07-20,1179.71,Received
PO-001619,2024-06-28,MAT-007,SUP-001,WH-003,10,15,2024-07-13,2024-07-11,1810.3,Received
PO-001620,2024-06-28,MAT-040,SUP-008,WH-003,154,7,2024-07-05,2024-07-05,97.48,Received
PO-001621,2024-06-28,MAT-015,SUP-004,WH-001,195,5,2024-07-03,2024-07-14,46.55,Received
PO-001622,2024-06-29,MAT-038,SUP-008,WH-004,101,8,2024-07-07,2024-07-05,70.54,Received
PO-001623,2024-06-29,MAT-027,SUP-006,WH-001,7,23,2024-07-22,2024-07-22,657.37,Received
PO-001624,2024-06-29,MAT-030,SUP-006,WH-004,9,21,2024-07-20,2024-07-23,609.7,Received
PO-001625,2024-06-29,MAT-024,SUP-005,WH-004,22,12,2024-07-11,2024-07-10,176.74,Received
PO-001626,2024-06-29,MAT-012,SUP-004,WH-003,138,5,2024-07-04,2024-07-03,50.61,Received
PO-001627,2024-06-30,MAT-021,SUP-005,WH-004,19,13,2024-07-13,2024-07-13,208.55,Received
PO-001628,2024-06-30,MAT-014,SUP-004,WH-004,180,5,2024-07-05,2024-07-09,50.38,Received
PO-001629,2024-07-01,MAT-026,SUP-006,WH-003,7,20,2024-07-21,2024-07-21,433.64,Received
PO-001630,2024-07-01,MAT-028,SUP-006,WH-002,8,20,2024-07-21,2024-08-04,1167.46,Received
PO-001631,2024-07-02,MAT-006,SUP-001,WH-001,10,18,2024-07-20,2024-07-18,630.77,Received
PO-001632,2024-07-03,MAT-006,SUP-001,WH-002,7,18,2024-07-21,2024-07-30,630.77,Received
PO-001633,2024-07-03,MAT-003,SUP-002,WH-001,20,12,2024-07-15,2024-07-13,250.33,Received
PO-001634,2024-07-04,MAT-039,SUP-008,WH-002,160,9,2024-07-13,2024-07-25,95.74,Received
PO-001635,2024-07-05,MAT-037,SUP-004,WH-003,180,6,2024-07-11,2024-07-11,108.65,Received
PO-001636,2024-07-05,MAT-011,SUP-004,WH-001,212,8,2024-07-13,2024-07-13,56.76,Received
PO-001637,2024-07-06,MAT-025,SUP-005,WH-001,19,12,2024-07-18,2024-07-16,127.95,Received
PO-001638,2024-07-06,MAT-012,SUP-004,WH-002,190,5,2024-07-11,2024-07-09,50.61,Received
PO-001639,2024-07-06,MAT-019,SUP-003,WH-003,5,26,2024-08-01,2024-08-01,2922.43,Received
PO-001640,2024-07-07,MAT-029,SUP-006,WH-003,7,20,2024-07-27,2024-08-07,511.8,Received
PO-001641,2024-07-08,MAT-002,SUP-002,WH-004,16,12,2024-07-20,2024-07-19,241.37,Received
PO-001642,2024-07-08,MAT-005,SUP-001,WH-003,11,16,2024-07-24,2024-07-24,187.34,Received
PO-001643,2024-07-08,MAT-020,SUP-003,WH-001,4,23,2024-07-31,2024-07-29,1627.96,Received
PO-001644,2024-07-09,MAT-039,SUP-008,WH-001,193,9,2024-07-18,2024-07-31,95.74,Received
PO-001645,2024-07-09,MAT-019,SUP-003,WH-003,5,26,2024-08-04,2024-08-16,2922.43,Received
PO-001646,2024-07-10,MAT-028,SUP-006,WH-001,7,20,2024-07-30,2024-07-30,1167.46,Received
PO-001647,2024-07-10,MAT-004,SUP-002,WH-003,14,12,2024-07-22,2024-07-20,108.45,Received
PO-001648,2024-07-11,MAT-010,SUP-002,WH-002,9,13,2024-07-24,2024-07-24,856.73,Received
PO-001649,2024-07-11,MAT-032,SUP-007,WH-004,6,28,2024-08-08,2024-08-06,1238.66,Received
PO-001650,2024-07-12,MAT-015,SUP-004,WH-002,209,5,2024-07-17,2024-07-16,46.55,Received
PO-001651,2024-07-13,MAT-027,SUP-006,WH-004,7,23,2024-08-05,2024-08-03,657.37,Received
PO-001652,2024-07-13,MAT-022,SUP-005,WH-002,15,11,2024-07-24,2024-07-24,115.12,Received
PO-001653,2024-07-13,MAT-005,SUP-001,WH-004,19,16,2024-07-29,2024-07-29,187.34,Received
PO-001654,2024-07-14,MAT-013,SUP-004,WH-004,151,7,2024-07-21,2024-07-19,111.4,Received
PO-001655,2024-07-15,MAT-010,SUP-002,WH-001,5,13,2024-07-28,2024-07-27,856.73,Received
PO-001656,2024-07-15,MAT-035,SUP-007,WH-003,7,28,2024-08-12,2024-08-17,1653.49,Received
PO-001657,2024-07-16,MAT-022,SUP-005,WH-001,14,11,2024-07-27,2024-08-09,115.12,Received
PO-001658,2024-07-16,MAT-014,SUP-004,WH-001,246,5,2024-07-21,2024-07-31,50.38,Received
PO-001659,2024-07-16,MAT-034,SUP-007,WH-001,7,28,2024-08-13,2024-08-13,783.28,Received
PO-001660,2024-07-16,MAT-035,SUP-007,WH-002,6,28,2024-08-13,2024-08-13,1653.49,Received
PO-001661,2024-07-17,MAT-016,SUP-003,WH-004,4,26,2024-08-12,2024-08-11,1875.37,Received
PO-001662,2024-07-18,MAT-016,SUP-003,WH-004,4,26,2024-08-13,2024-08-24,1875.37,Received
PO-001663,2024-07-20,MAT-013,SUP-004,WH-003,275,7,2024-07-27,2024-08-01,111.4,Received
PO-001664,2024-07-21,MAT-011,SUP-004,WH-002,180,8,2024-07-29,2024-08-07,56.76,Received
PO-001665,2024-07-21,MAT-017,SUP-003,WH-001,5,24,2024-08-14,2024-08-14,3463.71,Received
PO-001666,2024-07-22,MAT-040,SUP-008,WH-002,104,7,2024-07-29,2024-07-29,97.48,Received
PO-001667,2024-07-23,MAT-007,SUP-001,WH-002,7,15,2024-08-07,2024-08-05,1810.3,Received
PO-001668,2024-07-23,MAT-036,SUP-008,WH-003,192,7,2024-07-30,2024-08-10,75.97,Received
PO-001669,2024-07-23,MAT-029,SUP-006,WH-002,8,20,2024-08-12,2024-08-12,511.8,Received
PO-001670,2024-07-23,MAT-023,SUP-005,WH-002,13,11,2024-08-03,2024-08-03,129.58,Received
PO-001671,2024-07-23,MAT-004,SUP-002,WH-002,19,12,2024-08-04,2024-08-02,108.45,Received
PO-001672,2024-07-24,MAT-003,SUP-002,WH-002,13,12,2024-08-05,2024-08-03,250.33,Received
PO-001673,2024-07-25,MAT-038,SUP-008,WH-001,144,8,2024-08-02,2024-08-06,70.54,Received
PO-001674,2024-07-25,MAT-027,SUP-006,WH-001,7,23,2024-08-17,2024-08-19,657.37,Received
PO-001675,2024-07-26,MAT-026,SUP-006,WH-004,6,20,2024-08-15,2024-08-15,433.64,Received
PO-001676,2024-07-26,MAT-025,SUP-005,WH-004,21,12,2024-08-07,2024-08-07,127.95,Received
PO-001677,2024-07-26,MAT-034,SUP-007,WH-002,6,28,2024-08-23,2024-08-23,783.28,Received
PO-001678,2024-07-27,MAT-006,SUP-001,WH-001,10,18,2024-08-14,2024-08-13,630.77,Received
PO-001679,2024-07-27,MAT-018,SUP-003,WH-002,5,26,2024-08-22,2024-08-21,2366.63,Received
PO-001680,2024-07-28,MAT-001,SUP-001,WH-003,12,17,2024-08-14,2024-08-16,104.84,Received
PO-001681,2024-07-29,MAT-009,SUP-002,WH-004,8,13,2024-08-11,2024-08-09,677.13,Received
PO-001682,2024-07-29,MAT-031,SUP-007,WH-003,6,25,2024-08-23,2024-08-21,1350.5,Received
PO-001683,2024-07-30,MAT-040,SUP-008,WH-003,154,7,2024-08-06,2024-08-06,97.48,Received
PO-001684,2024-07-30,MAT-030,SUP-006,WH-004,9,21,2024-08-20,2024-08-19,609.7,Received
PO-001685,2024-07-30,MAT-023,SUP-005,WH-003,23,11,2024-08-10,2024-08-10,129.58,Received
PO-001686,2024-07-31,MAT-008,SUP-001,WH-004,5,18,2024-08-18,2024-08-17,636.55,Received
PO-001687,2024-07-31,MAT-021,SUP-005,WH-001,14,13,2024-08-13,2024-08-11,208.55,Received
PO-001688,2024-08-01,MAT-036,SUP-008,WH-002,126,7,2024-08-08,2024-08-06,75.97,Received
PO-001689,2024-08-01,MAT-038,SUP-008,WH-004,101,8,2024-08-09,2024-08-09,70.54,Received
PO-001690,2024-08-01,MAT-021,SUP-005,WH-004,19,13,2024-08-14,2024-08-14,208.55,Received
PO-001691,2024-08-01,MAT-012,SUP-004,WH-003,138,5,2024-08-06,2024-08-20,50.61,Received
PO-001692,2024-08-01,MAT-033,SUP-007,WH-004,6,25,2024-08-26,2024-08-26,1179.71,Received
PO-001693,2024-08-02,MAT-002,SUP-002,WH-001,16,12,2024-08-14,2024-08-12,241.37,Received
PO-001694,2024-08-03,MAT-037,SUP-004,WH-004,114,6,2024-08-09,2024-08-17,108.65,Received
PO-001695,2024-08-04,MAT-006,SUP-001,WH-002,7,18,2024-08-22,2024-08-20,630.77,Received
PO-001696,2024-08-04,MAT-024,SUP-005,WH-004,22,12,2024-08-16,2024-08-15,176.74,Received
PO-001697,2024-08-04,MAT-014,SUP-004,WH-004,180,5,2024-08-09,2024-08-08,50.38,Received
PO-001698,2024-08-06,MAT-011,SUP-004,WH-001,212,8,2024-08-14,2024-08-12,56.76,Received
PO-001699,2024-08-06,MAT-003,SUP-002,WH-001,20,12,2024-08-18,2024-08-16,250.33,Received
PO-001700,2024-08-07,MAT-037,SUP-004,WH-003,180,6,2024-08-13,2024-08-11,108.65,Received
PO-001701,2024-08-07,MAT-001,SUP-001,WH-004,12,17,2024-08-24,2024-08-31,104.84,Received
PO-001702,2024-08-08,MAT-033,SUP-007,WH-001,5,25,2024-09-02,2024-09-01,1179.71,Received
PO-001703,2024-08-09,MAT-030,SUP-006,WH-003,8,21,2024-08-30,2024-09-06,609.7,Received
PO-001704,2024-08-09,MAT-031,SUP-007,WH-003,6,25,2024-09-03,2024-09-01,1350.5,Received
PO-001705,2024-08-10,MAT-017,SUP-003,WH-002,7,24,2024-09-03,2024-09-02,3463.71,Received
PO-001706,2024-08-12,MAT-024,SUP-005,WH-003,12,12,2024-08-24,2024-09-03,176.74,Received
PO-001707,2024-08-12,MAT-012,SUP-004,WH-002,190,5,2024-08-17,2024-08-15,50.61,Received
PO-001708,2024-08-13,MAT-003,SUP-002,WH-002,13,12,2024-08-25,2024-08-24,250.33,Received
PO-001709,2024-08-14,MAT-039,SUP-008,WH-002,160,9,2024-08-23,2024-08-21,95.74,Received
PO-001710,2024-08-14,MAT-015,SUP-004,WH-001,195,5,2024-08-19,2024-08-17,46.55,Received
PO-001711,2024-08-16,MAT-026,SUP-006,WH-003,7,20,2024-09-05,2024-09-07,433.64,Received
PO-001712,2024-08-16,MAT-015,SUP-004,WH-002,209,5,2024-08-21,2024-08-21,46.55,Received
PO-001713,2024-08-16,MAT-001,SUP-001,WH-003,12,17,2024-09-02,2024-09-08,104.84,Received
PO-001714,2024-08-18,MAT-007,SUP-001,WH-003,10,15,2024-09-02,2024-09-01,1810.3,Received
PO-001715,2024-08-18,MAT-008,SUP-001,WH-004,5,18,2024-09-05,2024-09-05,636.55,Received
PO-001716,2024-08-18,MAT-010,SUP-002,WH-001,5,13,2024-08-31,2024-08-31,856.73,Received
PO-001717,2024-08-18,MAT-013,SUP-004,WH-004,151,7,2024-08-25,2024-08-23,111.4,Received
PO-001718,2024-08-19,MAT-005,SUP-001,WH-003,11,16,2024-09-04,2024-09-07,187.34,Received
PO-001719,2024-08-20,MAT-039,SUP-008,WH-001,193,9,2024-08-29,2024-09-11,95.74,Received
PO-001720,2024-08-20,MAT-022,SUP-005,WH-002,15,11,2024-08-31,2024-08-31,115.12,Received
PO-001721,2024-08-22,MAT-007,SUP-001,WH-002,7,15,2024-09-06,2024-09-06,1810.3,Received
PO-001722,2024-08-22,MAT-029,SUP-006,WH-003,7,20,2024-09-11,2024-09-11,511.8,Received
PO-001723,2024-08-22,MAT-025,SUP-005,WH-004,21,12,2024-09-03,2024-09-03,127.95,Received
PO-001724,2024-08-22,MAT-034,SUP-007,WH-001,7,28,2024-09-19,2024-09-18,783.28,Received
PO-001725,2024-08-23,MAT-016,SUP-003,WH-001,6,26,2024-09-18,2024-09-16,1875.37,Received
PO-001726,2024-08-23,MAT-017,SUP-003,WH-001,5,24,2024-09-16,2024-09-14,3463.71,Received
PO-001727,2024-08-25,MAT-008,SUP-001,WH-003,9,18,2024-09-12,2024-09-10,636.55,Received
PO-001728,2024-08-25,MAT-022,SUP-005,WH-001,14,11,2024-09-05,2024-09-05,115.12,Received
PO-001729,2024-08-25,MAT-013,SUP-004,WH-003,275,7,2024-09-01,2024-09-03,111.4,Received
PO-001730,2024-08-26,MAT-009,SUP-002,WH-001,8,13,2024-09-08,2024-09-07,677.13,Received
PO-001731,2024-08-26,MAT-028,SUP-006,WH-002,8,20,2024-09-15,2024-09-15,1167.46,Received
PO-001732,2024-08-27,MAT-040,SUP-008,WH-002,104,7,2024-09-03,2024-09-01,97.48,Received
PO-001733,2024-08-27,MAT-027,SUP-006,WH-004,7,23,2024-09-19,2024-09-19,657.37,Received
PO-001734,2024-08-27,MAT-025,SUP-005,WH-001,19,12,2024-09-08,2024-09-06,127.95,Received
PO-001735,2024-08-28,MAT-009,SUP-002,WH-004,8,13,2024-09-10,2024-09-08,677.13,Received
PO-001736,2024-08-28,MAT-038,SUP-008,WH-001,144,8,2024-09-05,2024-09-03,70.54,Received
PO-001737,2024-08-28,MAT-014,SUP-004,WH-001,246,5,2024-09-02,2024-09-05,50.38,Received
PO-001738,2024-08-29,MAT-031,SUP-007,WH-002,6,25,2024-09-23,2024-09-23,1350.5,Received
PO-001739,2024-08-30,MAT-006,SUP-001,WH-001,10,18,2024-09-17,2024-09-16,630.77,Received
PO-001740,2024-08-30,MAT-018,SUP-003,WH-003,5,26,2024-09-25,2024-09-23,2366.63,Received
PO-001741,2024-08-31,MAT-040,SUP-008,WH-003,154,7,2024-09-07,2024-09-11,97.48,Received
PO-001742,2024-08-31,MAT-011,SUP-004,WH-002,180,8,2024-09-08,2024-09-06,56.76,Received
PO-001743,2024-08-31,MAT-004,SUP-002,WH-003,14,12,2024-09-12,2024-09-21,108.45,Received
PO-001744,2024-09-01,MAT-036,SUP-008,WH-003,192,7,2024-09-08,2024-09-07,75.97,Received
PO-001745,2024-09-01,MAT-004,SUP-002,WH-002,19,12,2024-09-13,2024-09-13,108.45,Received
PO-001746,2024-09-02,MAT-034,SUP-007,WH-002,6,28,2024-09-30,2024-09-28,783.28,Received
PO-001747,2024-09-02,MAT-002,SUP-002,WH-004,16,12,2024-09-14,2024-09-13,241.37,Received
PO-001748,2024-09-03,MAT-029,SUP-006,WH-002,8,20,2024-09-23,2024-09-23,511.8,Received
PO-001749,2024-09-04,MAT-038,SUP-008,WH-004,101,8,2024-09-12,2024-09-14,70.54,Received
PO-001750,2024-09-05,MAT-036,SUP-008,WH-002,126,7,2024-09-12,2024-09-12,75.97,Received
PO-001751,2024-09-05,MAT-021,SUP-005,WH-004,19,13,2024-09-18,2024-09-16,208.55,Received
PO-001752,2024-09-05,MAT-032,SUP-007,WH-004,6,28,2024-10-03,2024-10-02,1238.66,Received
PO-001753,2024-09-05,MAT-035,SUP-007,WH-002,6,28,2024-10-03,2024-10-02,1653.49,Received
PO-001754,2024-09-05,MAT-020,SUP-003,WH-004,5,23,2024-09-28,2024-09-28,1627.96,Received
PO-001755,2024-09-06,MAT-023,SUP-005,WH-002,13,11,2024-09-17,2024-09-15,129.58,Received
PO-001756,2024-09-07,MAT-014,SUP-004,WH-004,180,5,2024-09-12,2024-09-10,50.38,Received
PO-001757,2024-09-08,MAT-009,SUP-002,WH-001,8,13,2024-09-21,2024-09-21,677.13,Received
PO-001758,2024-09-08,MAT-026,SUP-006,WH-004,6,20,2024-09-28,2024-09-27,433.64,Received
PO-001759,2024-09-08,MAT-023,SUP-005,WH-003,23,11,2024-09-19,2024-09-17,129.58,Received
PO-001760,2024-09-08,MAT-011,SUP-004,WH-001,212,8,2024-09-16,2024-09-28,56.76,Received
PO-001761,2024-09-09,MAT-010,SUP-002,WH-002,9,13,2024-09-22,2024-09-22,856.73,Received
PO-001762,2024-09-09,MAT-003,SUP-002,WH-001,20,12,2024-09-21,2024-09-21,250.33,Received
PO-001763,2024-09-10,MAT-007,SUP-001,WH-002,7,15,2024-09-25,2024-10-02,1810.3,Received
