timestamp,equipment_id,temperature_c,pressure_psi,vibration_mm_s,flow_rate,energy_consumption_kwh,operating_hours
2024-08-29 06:00:00,EQ-0030,85.67,1178.4,3.534,406.13,6083.3,12.0
2024-08-29 18:00:00,EQ-0030,86.36,1226.6,3.355,393.52,5698.1,12.0
2024-08-30 06:00:00,EQ-0030,85.05,1159.8,3.441,378.62,6075.7,12.0
2024-08-30 18:00:00,EQ-0030,80.92,1217.9,3.312,408.05,6001.9,12.0
2024-08-31 06:00:00,EQ-0030,85.49,1233.3,3.699,388.74,6146.5,12.0
2024-08-31 18:00:00,EQ-0030,86.53,1181.1,3.4,408.52,5730.3,12.0
2024-09-01 06:00:00,EQ-0030,85.43,1234.2,3.186,402.52,6000.1,12.0
2024-09-01 18:00:00,EQ-0030,84.04,1216.1,3.303,390.27,5584.8,12.0
2024-09-02 06:00:00,EQ-0030,87.04,1194.2,3.104,387.54,5519.4,12.0
2024-09-02 18:00:00,EQ-0030,84.77,1203.5,2.929,393.77,6091.9,12.0
2024-09-03 06:00:00,EQ-0030,86.33,1188.0,3.15,401.3,5843.4,12.0
2024-09-03 18:00:00,EQ-0030,85.18,1217.9,2.953,412.22,6091.6,12.0
2024-09-04 06:00:00,EQ-0030,85.76,1216.9,3.091,411.96,6257.6,12.0
2024-09-04 18:00:00,EQ-0030,87.51,1228.1,3.406,421.35,5843.8,12.0
2024-09-05 06:00:00,EQ-0030,90.09,1221.4,3.306,403.31,5657.0,12.0
2024-09-05 18:00:00,EQ-0030,87.39,1211.5,3.177,399.01,6033.5,12.0
2024-09-06 06:00:00,EQ-0030,83.88,1196.4,3.189,388.65,6161.7,12.0
2024-09-06 18:00:00,EQ-0030,85.65,1184.3,3.34,410.23,5837.0,12.0
2024-09-07 06:00:00,EQ-0030,85.84,1191.9,3.297,395.15,5941.4,12.0
2024-09-07 18:00:00,EQ-0030,88.1,1200.8,3.093,394.41,6001.9,12.0
2024-09-08 06:00:00,EQ-0030,87.65,1212.4,3.035,389.4,6607.9,12.0
2024-09-08 18:00:00,EQ-0030,89.73,1197.4,3.059,411.66,5882.4,12.0
2024-09-09 06:00:00,EQ-0030,84.77,1246.2,3.167,407.65,6062.9,12.0
2024-09-09 18:00:00,EQ-0030,86.02,1208.4,3.456,385.14,6079.5,12.0
2024-09-10 06:00:00,EQ-0030,85.03,1236.2,3.251,397.39,5947.0,12.0
2024-09-10 18:00:00,EQ-0030,84.65,1189.9,3.291,423.29,6025.4,12.0
2024-09-11 06:00:00,EQ-0030,87.48,1223.7,3.337,406.37,5567.3,12.0
2024-09-11 18:00:00,EQ-0030,86.2,1212.4,3.705,393.69,6290.8,12.0
2024-09-12 06:00:00,EQ-0030,85.99,1193.2,3.292,402.66,6373.9,12.0
2024-09-12 18:00:00,EQ-0030,84.07,1210.2,3.298,393.32,5941.6,12.0
2024-09-13 06:00:00,EQ-0030,82.9,1210.7,3.334,390.86,5941.2,12.0
2024-09-13 18:00:00,EQ-0030,82.8,1172.7,3.411,407.72,5664.5,12.0
2024-09-14 06:00:00,EQ-0030,84.76,1198.8,3.088,389.16,5779.8,12.0
2024-09-14 18:00:00,EQ-0030,89.37,1181.6,3.176,404.22,6225.5,12.0
2024-09-15 06:00:00,EQ-0030,88.51,1215.3,3.357,402.76,5946.1,12.0
2024-09-15 18:00:00,EQ-0030,86.41,1199.7,3.622,392.22,6147.2,12.0
2024-09-16 06:00:00,EQ-0030,84.54,1187.7,3.543,387.64,6287.0,12.0
2024-09-16 18:00:00,EQ-0030,85.77,1227.1,3.473,420.22,6076.4,12.0
2024-09-17 06:00:00,EQ-0030,84.5,1207.8,3.615,408.3,5810.8,12.0
2024-09-17 18:00:00,EQ-0030,87.08,1197.9,3.538,387.49,5930.3,12.0
2024-09-18 06:00:00,EQ-0030,85.75,1200.5,3.53,400.89,6326.2,12.0
2024-09-18 18:00:00,EQ-0030,85.28,1197.8,3.591,409.73,5996.9,12.0
2024-09-19 06:00:00,EQ-0030,84.36,1183.3,3.554,404.57,6085.7,12.0
2024-09-19 18:00:00,EQ-0030,82.66,1206.2,3.484,410.16,5940.3,12.0
2024-09-20 06:00:00,EQ-0030,82.15,1216.8,3.498,413.13,6072.9,12.0
2024-09-20 18:00:00,EQ-0030,82.91,1254.1,3.57,420.33,5908.2,12.0
2024-09-21 06:00:00,EQ-0030,83.78,1177.3,3.391,413.09,6001.3,12.0
2024-09-21 18:00:00,EQ-0030,85.74,1221.6,3.087,408.31,5765.9,12.0
2024-09-22 06:00:00,EQ-0030,85.25,1190.5,2.905,392.05,5904.2,12.0
2024-09-22 18:00:00,EQ-0030,84.94,1199.3,2.874,402.12,6106.3,12.0
2024-09-23 06:00:00,EQ-0030,83.66,1216.4,2.802,363.09,5592.5,12.0
2024-09-23 18:00:00,EQ-0030,84.4,1215.3,3.165,402.46,5990.7,12.0
2024-09-24 06:00:00,EQ-0030,86.16,1210.7,3.385,422.39,5797.3,12.0
2024-09-24 18:00:00,EQ-0030,85.86,1211.7,3.288,383.23,6081.1,12.0
2024-09-25 06:00:00,EQ-0030,86.62,1201.0,3.394,415.05,5718.1,12.0
2024-09-25 18:00:00,EQ-0030,86.75,1224.2,3.348,396.65,6078.5,12.0
2024-09-26 06:00:00,EQ-0030,87.5,1222.7,3.266,396.72,5809.4,12.0
2024-09-26 18:00:00,EQ-0030,88.09,1211.3,3.241,377.18,5917.4,12.0
2024-09-27 06:00:00,EQ-0030,84.15,1180.6,3.064,400.7,6247.8,12.0
2024-09-27 18:00:00,EQ-0030,85.13,1206.8,3.188,398.75,6236.3,12.0
2024-09-28 06:00:00,EQ-0030,82.44,1211.7,3.516,405.21,6065.0,12.0
2024-09-28 18:00:00,EQ-0030,85.05,1181.1,3.592,389.26,5916.1,12.0
2024-09-29 06:00:00,EQ-0030,85.72,1181.9,3.521,407.32,6231.6,12.0
2024-09-29 18:00:00,EQ-0030,87.28,1204.0,3.428,406.25,5709.0,12.0
2024-09-30 06:00:00,EQ-0030,83.43,1194.3,3.439,404.83,6037.1,12.0
2024-09-30 18:00:00,EQ-0030,83.04,1194.3,3.38,382.69,6137.7,12.0
2024-10-01 06:00:00,EQ-0030,81.53,1184.3,3.06,393.87,5972.1,12.0
2024-10-01 18:00:00,EQ-0030,83.67,1171.3,3.162,403.42,6012.0,12.0
2024-10-02 06:00:00,EQ-0030,83.74,1212.8,3.138,395.79,5878.8,12.0
2024-10-02 18:00:00,EQ-0030,83.37,1197.6,3.197,392.83,5889.7,12.0
2024-10-03 06:00:00,EQ-0030,81.3,1198.5,3.236,393.43,6008.2,12.0
2024-10-03 18:00:00,EQ-0030,83.02,1207.0,3.236,390.78,5967.7,12.0
2024-10-04 06:00:00,EQ-0030,84.67,1179.8,3.052,405.29,5832.4,12.0
2024-10-04 18:00:00,EQ-0030,84.88,1202.4,3.394,409.36,6055.3,12.0
2024-10-05 06:00:00,EQ-0030,83.83,1198.6,3.075,392.55,5788.2,12.0
2024-10-05 18:00:00,EQ-0030,83.04,1222.7,3.292,386.43,5803.7,12.0
2024-10-06 06:00:00,EQ-0030,82.78,1214.6,3.21,400.56,5860.6,12.0
2024-10-06 18:00:00,EQ-0030,84.18,1164.0,3.062,399.04,5855.0,12.0
2024-10-07 06:00:00,EQ-0030,84.57,1238.6,3.204,386.31,6273.2,12.0
2024-10-07 18:00:00,EQ-0030,83.7,1193.1,3.297,400.28,5982.4,12.0
2024-10-08 06:00:00,EQ-0030,84.92,1211.1,3.372,379.49,6236.9,12.0
2024-10-08 18:00:00,EQ-0030,86.96,1182.6,3.694,397.18,6078.6,12.0
2024-10-09 06:00:00,EQ-0030,83.38,1182.8,3.906,369.52,5960.1,12.0
2024-10-09 18:00:00,EQ-0030,84.33,1207.9,3.694,399.03,5524.4,12.0
2024-10-10 06:00:00,EQ-0030,83.79,1196.3,3.504,401.23,5784.7,12.0
10-Oct-2024 18:00,EQ-0030,83.18,1210.2,3.245,401.54,6367.4,12.0
2024-10-11 06:00:00,EQ-0030,85.09,1180.0,3.473,418.48,6338.6,12.0
2024-10-11 18:00:00,EQ-0030,84.39,1159.2,3.319,413.87,6023.2,12.0
2024-10-12 06:00:00,EQ-0030,85.07,1208.4,3.549,402.41,5695.1,12.0
2024-10-12 18:00:00,EQ-0030,86.87,1247.2,3.155,396.78,6206.5,12.0
2024-10-13 06:00:00,EQ-0030,86.58,1197.0,3.149,411.76,6099.8,12.0
2024-10-13 18:00:00,EQ-0030,82.66,1206.5,3.002,386.98,6290.0,12.0
2024-10-14 06:00:00,EQ-0030,85.31,1183.1,3.197,264.27,4062.5,7.98
2024-10-14 18:00:00,EQ-0030,86.1,1244.3,3.319,266.91,4107.6,7.98
2024-10-15 06:00:00,EQ-0030,87.31,1176.6,3.322,406.12,6502.7,12.0
2024-10-15 18:00:00,EQ-0030,86.79,1196.1,3.454,396.96,6073.1,12.0
2024-10-16 06:00:00,EQ-0030,86.37,1215.4,3.413,396.91,5940.7,12.0
2024-10-16 18:00:00,EQ-0030,86.52,1208.4,3.278,404.88,6469.8,12.0
2024-10-17 06:00:00,EQ-0030,86.48,1187.5,3.302,378.41,6009.9,12.0
2024-10-17 18:00:00,EQ-0030,85.2,1217.5,3.119,,6079.2,12.0
2024-10-18 06:00:00,EQ-0030,87.19,1204.2,3.209,415.95,5829.0,12.0
2024-10-18 18:00:00,EQ-0030,87.21,1181.4,3.518,403.78,6170.2,12.0
2024-10-19 06:00:00,EQ-0030,90.23,1138.4,3.456,420.86,5825.4,12.0
2024-10-19 18:00:00,EQ-0030,90.05,1161.8,3.496,384.81,6026.4,12.0
2024-10-20 06:00:00,EQ-0030,88.46,1164.9,3.511,411.38,5968.6,12.0
2024-10-20 18:00:00,EQ-0030,88.38,1176.5,3.158,373.59,5928.2,12.0
2024-10-21 06:00:00,EQ-0030,88.83,1203.7,3.324,401.67,6043.7,12.0
2024-10-21 18:00:00,EQ-0030,86.36,1190.7,3.369,374.34,6280.3,12.0
2024-10-22 06:00:00,EQ-0030,85.13,1197.8,3.262,400.71,6007.9,12.0
2024-10-22 18:00:00,EQ-0030,80.86,1175.1,3.332,386.91,5683.2,12.0
2024-10-23 06:00:00,EQ-0030,84.39,1189.7,3.112,422.55,5743.7,12.0
2024-10-23 18:00:00,EQ-0030,84.63,1196.8,3.107,413.48,6852.5,12.0
2024-10-24 06:00:00,EQ-0030,83.25,1186.4,3.474,432.84,5641.2,12.0
2024-10-24 18:00:00,EQ-0030,82.73,1208.5,3.281,384.89,5722.5,12.0
25-Oct-2024 06:00,EQ-0030,80.68,1196.8,2.987,406.28,5677.6,12.0
2024-10-25 18:00:00,EQ-0030,81.1,1210.1,2.952,400.97,6054.1,12.0
2024-10-26 06:00:00,EQ-0030,81.68,1196.4,2.961,411.49,5801.0,12.0
2024-10-26 18:00:00,EQ-0030,85.35,1198.1,3.092,405.05,6122.9,12.0
2024-10-27 06:00:00,EQ-0030,84.3,1197.6,3.05,377.06,5789.4,12.0
2024-10-27 18:00:00,EQ-0030,85.88,1189.3,3.254,395.9,5885.9,12.0
2024-10-28 06:00:00,EQ-0030,86.74,1219.3,3.37,418.18,6126.5,12.0
2024-10-28 18:00:00,EQ-0030,87.53,1228.6,3.443,416.75,6226.7,12.0
2024-10-29 06:00:00,EQ-0030,86.06,1187.7,3.041,386.8,6351.1,12.0
2024-10-29 18:00:00,EQ-0030,85.14,1220.3,3.355,395.47,6000.8,12.0
2024-10-30 06:00:00,EQ-0030,85.2,1193.6,3.223,389.98,5856.2,12.0
2024-10-30 18:00:00,EQ-0030,85.88,1180.2,3.112,407.15,5570.6,12.0
2024-10-31 06:00:00,EQ-0030,89.57,1184.5,3.056,387.55,5960.4,12.0
2024-10-31 18:00:00,EQ-0030,87.8,1168.5,3.01,397.59,5676.2,12.0
2024-11-01 06:00:00,EQ-0030,82.37,1197.3,2.942,402.94,6174.5,12.0
2024-11-01 18:00:00,EQ-0030,83.81,1193.2,3.217,418.8,6231.4,12.0
2024-11-02 06:00:00,EQ-0030,87.42,1200.8,3.476,382.05,6059.9,12.0
2024-11-02 18:00:00,EQ-0030,86.27,1161.3,3.153,399.98,6077.8,12.0
2024-11-03 06:00:00,EQ-0030,84.82,1196.6,3.347,401.19,5887.7,12.0
2024-11-03 18:00:00,EQ-0030,84.61,1212.3,3.525,394.76,6061.2,12.0
2024-11-04 06:00:00,EQ-0030,81.21,1181.1,3.164,397.75,5831.4,12.0
2024-11-04 18:00:00,EQ-0030,82.15,1196.1,3.567,413.1,5760.2,12.0
2024-11-05 06:00:00,EQ-0030,82.7,1184.8,3.453,388.54,5945.8,12.0
2024-11-05 18:00:00,EQ-0030,83.04,1189.9,3.876,389.96,6000.2,12.0
06-Nov-2024 06:00,EQ-0030,82.76,1215.7,3.811,404.79,6041.2,12.0
2024-11-06 18:00:00,EQ-0030,85.31,1214.9,3.527,398.67,6040.5,12.0
07-Nov-2024 06:00,EQ-0030,86.24,1171.6,3.123,390.54,6191.0,12.0
2024-11-07 18:00:00,EQ-0030,84.23,1201.0,3.344,425.0,5829.2,12.0
2024-11-08 06:00:00,EQ-0030,87.36,1165.2,3.206,394.93,5901.8,12.0
2024-11-08 18:00:00,EQ-0030,90.42,1176.5,2.972,379.22,6015.6,12.0
2024-11-09 06:00:00,EQ-0030,87.89,1185.1,3.02,399.27,5852.2,12.0
2024-11-09 18:00:00,EQ-0030,86.86,1186.4,3.483,390.06,5455.7,12.0
2024-11-10 06:00:00,EQ-0030,84.44,1187.8,3.478,407.02,6343.1,12.0
2024-11-10 18:00:00,EQ-0030,84.3,1207.2,3.264,396.15,5890.5,12.0
2024-11-11 06:00:00,EQ-0030,82.45,1221.4,3.246,394.27,6068.5,12.0
2024-11-11 18:00:00,EQ-0030,83.96,1214.0,3.36,406.85,5520.4,12.0
2024-11-12 06:00:00,EQ-0030,81.07,1203.8,3.225,400.99,5875.8,12.0
2024-11-12 18:00:00,EQ-0030,81.39,1191.7,3.02,420.4,5925.7,12.0
2024-11-13 06:00:00,EQ-0030,86.39,1174.3,2.775,398.1,5990.8,12.0
2024-11-13 18:00:00,EQ-0030,88.63,1217.5,2.78,399.2,6219.7,12.0
2024-11-14 06:00:00,EQ-0030,86.47,1187.8,2.974,,6188.7,12.0
2024-11-14 18:00:00,EQ-0030,84.58,1205.0,3.207,413.74,5946.3,12.0
2024-11-15 06:00:00,EQ-0030,85.66,1194.4,3.219,396.95,6129.5,12.0
2024-11-15 18:00:00,EQ-0030,85.3,1188.0,3.474,412.2,5770.7,12.0
2024-11-16 06:00:00,EQ-0030,83.83,1201.4,3.153,389.06,5829.6,12.0
2024-11-16 18:00:00,EQ-0030,83.98,1223.1,3.247,391.93,6061.1,12.0
2024-11-17 06:00:00,EQ-0030,85.06,1217.1,3.338,397.09,6443.7,12.0
2024-11-17 18:00:00,EQ-0030,85.7,1232.1,3.666,407.64,6082.2,12.0
2024-11-18 06:00:00,EQ-0030,86.05,1190.9,3.397,404.6,5847.1,12.0
2024-11-18 18:00:00,EQ-0030,86.58,1206.2,3.599,400.03,5901.4,12.0
2024-11-19 06:00:00,EQ-0030,84.19,1165.2,3.246,403.67,6094.5,12.0
2024-11-19 18:00:00,EQ-0030,84.6,1209.2,3.396,409.19,6202.2,12.0
2024-11-20 06:00:00,EQ-0030,79.96,1213.8,3.358,393.48,5630.8,12.0
2024-11-20 18:00:00,EQ-0030,83.59,1201.5,2.983,405.51,6113.3,12.0
2024-11-21 06:00:00,EQ-0030,86.11,1205.4,3.352,404.84,5667.5,12.0
2024-11-21 18:00:00,EQ-0030,82.68,1187.4,3.096,402.15,6309.2,12.0
2024-11-22 06:00:00,EQ-0030,82.79,1178.3,3.031,376.09,5950.2,12.0
2024-11-22 18:00:00,EQ-0030,81.83,1197.4,3.096,382.45,6062.5,12.0
2024-11-23 06:00:00,EQ-0030,82.87,1181.7,3.059,393.02,5705.4,12.0
2024-11-23 18:00:00,EQ-0030,84.16,1228.7,3.284,420.96,6183.4,12.0
2024-11-24 06:00:00,EQ-0030,84.17,1198.8,3.406,383.18,5934.3,12.0
2024-11-24 18:00:00,EQ-0030,84.54,1187.5,3.215,385.69,5734.2,12.0
2024-11-25 06:00:00,EQ-0030,88.65,1198.8,3.169,427.79,5764.5,12.0
2024-11-25 18:00:00,EQ-0030,86.39,1182.1,3.001,408.18,5911.8,12.0
2024-11-26 06:00:00,EQ-0030,87.16,1188.7,3.172,393.24,5559.1,12.0
2024-11-26 18:00:00,EQ-0030,86.8,1181.1,3.343,397.18,6000.7,12.0
2024-11-27 06:00:00,EQ-0030,86.0,1210.4,3.201,399.07,6270.2,12.0
27-Nov-2024 18:00,EQ-0030,83.96,1208.0,3.45,388.76,5987.8,12.0
2024-11-28 06:00:00,EQ-0030,85.19,1190.6,3.463,385.55,5940.0,12.0
2024-11-28 18:00:00,EQ-0030,81.8,1182.5,3.341,407.68,6180.0,12.0
2024-11-29 06:00:00,EQ-0030,78.06,1213.2,3.506,411.76,5684.4,12.0
2024-11-29 18:00:00,EQ-0030,82.81,1233.6,3.312,421.27,6101.7,12.0
2024-11-30 06:00:00,EQ-0030,87.82,1207.5,3.195,417.62,5842.5,12.0
2024-11-30 18:00:00,EQ-0030,87.17,1193.6,3.585,395.72,6260.9,12.0
2024-12-01 06:00:00,EQ-0030,88.51,1182.2,3.223,399.36,5757.5,12.0
2024-12-01 18:00:00,EQ-0030,86.51,1185.5,3.228,398.78,5878.0,12.0
2024-12-02 06:00:00,EQ-0030,84.78,1168.2,3.37,395.49,6156.7,12.0
2024-12-02 18:00:00,EQ-0030,86.45,1188.1,3.282,389.87,5974.3,12.0
2024-12-03 06:00:00,EQ-0030,85.32,1193.5,3.363,,5892.1,12.0
2024-12-03 18:00:00,EQ-0030,84.72,1232.9,3.297,409.76,5828.5,12.0
2024-12-04 06:00:00,EQ-0030,86.01,1186.8,3.366,388.44,5964.4,12.0
2024-12-04 18:00:00,EQ-0030,83.89,1202.7,3.195,386.36,5716.2,12.0
05-Dec-2024 06:00,EQ-0030,81.99,1221.1,3.364,387.86,5950.7,12.0
2024-12-05 18:00:00,EQ-0030,83.09,1210.5,3.263,398.3,6318.7,12.0
2024-12-06 06:00:00,EQ-0030,86.14,1188.9,3.04,403.23,5854.1,12.0
2024-12-06 18:00:00,EQ-0030,85.06,1207.6,3.326,402.97,5667.6,12.0
2024-12-07 06:00:00,EQ-0030,85.65,1217.5,3.198,400.95,5931.0,12.0
2024-12-07 18:00:00,EQ-0030,84.95,1206.1,3.15,410.33,6396.5,12.0
2024-12-08 06:00:00,EQ-0030,87.8,1212.0,3.373,397.63,6225.5,12.0
2024-12-08 18:00:00,EQ-0030,87.34,1177.1,3.315,398.03,6162.7,12.0
2024-12-09 06:00:00,EQ-0030,85.4,1192.9,3.362,414.5,6183.3,12.0
2024-12-09 18:00:00,EQ-0030,86.0,1196.3,3.418,398.05,6259.7,12.0
2024-12-10 06:00:00,EQ-0030,87.86,1204.5,3.566,401.78,6015.4,12.0
2024-12-10 18:00:00,EQ-0030,90.57,1138.3,3.366,425.52,5646.6,12.0
2024-12-11 06:00:00,EQ-0030,91.39,1201.1,3.065,381.99,5802.0,12.0
2024-12-11 18:00:00,EQ-0030,89.68,1179.6,3.082,398.44,6041.1,12.0
2024-12-12 06:00:00,EQ-0030,86.29,1191.3,3.456,398.16,5877.8,12.0
2024-12-12 18:00:00,EQ-0030,83.79,1197.5,3.395,400.68,6201.8,12.0
2024-12-13 06:00:00,EQ-0030,85.65,1194.2,3.431,407.09,6180.5,12.0
2024-12-13 18:00:00,EQ-0030,84.5,1234.0,3.049,404.19,5702.8,12.0
2024-12-14 06:00:00,EQ-0030,87.34,1184.6,3.27,400.61,5827.9,12.0
2024-12-14 18:00:00,EQ-0030,85.02,1200.3,3.194,408.52,6185.0,12.0
2024-12-15 06:00:00,EQ-0030,85.94,1226.7,3.161,401.56,6092.6,12.0
2024-12-15 18:00:00,EQ-0030,83.29,1162.2,3.546,411.36,6141.6,12.0
2024-12-16 06:00:00,EQ-0030,84.76,1225.8,3.553,410.68,6297.4,12.0
2024-12-16 18:00:00,EQ-0030,88.52,1169.4,3.373,406.85,5408.3,12.0
2024-12-17 06:00:00,EQ-0030,88.55,1179.3,3.467,406.77,5690.0,12.0
2024-12-17 18:00:00,EQ-0030,86.81,1208.6,3.413,402.69,6065.4,12.0
2024-12-18 06:00:00,EQ-0030,86.37,1187.7,3.582,402.03,5940.4,12.0
2024-12-18 18:00:00,EQ-0030,82.85,1201.8,3.408,393.26,6010.9,12.0
2024-12-19 06:00:00,EQ-0030,84.02,1191.4,3.251,409.54,5973.2,12.0
2024-12-19 18:00:00,EQ-0030,87.57,1221.7,3.013,392.89,6155.4,12.0
2024-12-20 06:00:00,EQ-0030,87.73,1222.1,2.916,403.94,5754.0,12.0
2024-12-20 18:00:00,EQ-0030,87.65,1197.1,2.781,394.85,6313.1,12.0
2024-12-21 06:00:00,EQ-0030,86.72,1209.5,3.232,385.26,5868.3,12.0
2024-12-21 18:00:00,EQ-0030,85.33,1203.8,3.585,392.83,5743.0,12.0
2024-12-22 06:00:00,EQ-0030,86.27,1197.5,3.914,402.13,6189.2,12.0
2024-12-22 18:00:00,EQ-0030,88.97,1232.8,4.159,392.14,6242.9,12.0
2024-12-23 06:00:00,EQ-0030,85.39,1184.2,3.88,413.72,5966.3,12.0
2024-12-23 18:00:00,EQ-0030,83.19,1207.5,3.309,406.7,5485.3,12.0
2024-12-24 06:00:00,EQ-0030,83.15,1197.1,3.404,408.04,5967.1,12.0
2024-12-24 18:00:00,EQ-0030,80.89,1215.8,3.453,390.32,5753.8,12.0
2024-12-25 06:00:00,EQ-0030,81.8,1207.3,3.316,410.03,5910.4,12.0
2024-12-25 18:00:00,EQ-0030,80.87,1200.5,3.151,399.83,5869.2,12.0
2024-12-26 06:00:00,EQ-0030,84.86,1202.5,2.962,372.44,6330.5,12.0
2024-12-26 18:00:00,EQ-0030,85.85,1202.0,2.816,397.75,6275.4,12.0
2024-12-27 06:00:00,EQ-0030,82.99,1180.8,3.112,381.83,5414.7,12.0
2024-12-27 18:00:00,EQ-0030,85.48,1198.2,3.096,389.59,5853.2,12.0
2024-12-28 06:00:00,EQ-0030,86.27,1175.8,3.063,417.22,5877.1,12.0
2024-12-28 18:00:00,EQ-0030,87.99,1224.4,3.124,405.17,6028.8,12.0
2024-12-29 06:00:00,EQ-0030,85.79,1171.0,3.416,388.89,6017.0,12.0
2024-12-29 18:00:00,EQ-0030,86.35,1196.0,3.652,404.37,6109.9,12.0
2024-12-30 06:00:00,EQ-0030,89.01,1218.1,3.681,408.45,6322.7,12.0
2024-12-30 18:00:00,EQ-0030,88.84,1203.1,3.776,376.78,5862.9,12.0
2024-12-31 06:00:00,EQ-0030,91.0,1185.5,3.628,435.71,5915.2,12.0
2024-12-31 18:00:00,EQ-0030,88.98,1222.4,3.673,425.37,5910.6,12.0
2022-01-01 06:00:00,EQ-0031,55.0,447.6,0.893,116.22,290.7,12.0
2022-01-01 18:00:00,EQ-0031,53.56,440.0,0.884,120.75,314.0,12.0
2022-01-02 06:00:00,EQ-0031,55.16,448.8,0.918,126.36,296.9,12.0
2022-01-02 18:00:00,EQ-0031,53.41,466.9,0.945,118.38,329.5,12.0
2022-01-03 06:00:00,EQ-0031,54.06,448.9,0.982,124.19,291.1,12.0
2022-01-03 18:00:00,EQ-0031,54.28,447.4,0.968,118.02,315.5,12.0
2022-01-04 06:00:00,EQ-0031,55.89,445.7,1.0,125.08,316.3,12.0
04-Jan-2022 18:00,EQ-0031,54.98,453.9,0.893,121.89,282.9,12.0
2022-01-05 06:00:00,EQ-0031,54.24,441.8,0.922,121.59,313.8,12.0
2022-01-05 18:00:00,EQ-0031,54.29,445.4,0.926,126.03,265.7,12.0
2022-01-06 06:00:00,EQ-0031,53.32,449.8,0.828,119.63,305.5,12.0
2022-01-06 18:00:00,EQ-0031,55.85,447.7,0.865,120.38,307.5,12.0
2022-01-07 06:00:00,EQ-0031,-999.0,447.8,0.843,116.94,303.8,12.0
2022-01-07 18:00:00,EQ-0031,55.94,451.0,0.933,120.37,313.7,12.0
2022-01-08 06:00:00,EQ-0031,55.63,448.5,0.86,127.65,301.1,12.0
2022-01-08 18:00:00,EQ-0031,56.58,447.7,0.92,121.05,290.7,12.0
2022-01-09 06:00:00,EQ-0031,55.71,439.3,0.898,113.93,310.8,12.0
2022-01-09 18:00:00,EQ-0031,55.16,453.6,0.913,125.25,299.8,12.0
2022-01-10 06:00:00,EQ-0031,54.37,461.9,0.809,118.27,317.8,12.0
2022-01-10 18:00:00,EQ-0031,54.37,450.4,0.881,120.07,272.8,12.0
2022-01-11 06:00:00,EQ-0031,54.89,454.6,0.866,113.7,310.9,12.0
2022-01-11 18:00:00,EQ-0031,56.01,456.1,0.881,129.92,300.3,12.0
2022-01-12 06:00:00,EQ-0031,52.32,451.0,0.912,116.08,289.8,12.0
2022-01-12 18:00:00,EQ-0031,53.26,445.7,0.91,115.62,282.0,12.0
2022-01-13 06:00:00,EQ-0031,54.66,446.5,0.896,123.11,285.8,12.0
2022-01-13 18:00:00,EQ-0031,56.11,462.0,0.904,113.97,310.5,12.0
2022-01-14 06:00:00,EQ-0031,56.68,448.7,0.878,120.52,278.1,12.0
2022-01-14 18:00:00,EQ-0031,56.99,452.4,0.957,119.63,302.8,12.0
2022-01-15 06:00:00,EQ-0031,59.15,449.3,1.007,123.83,315.8,12.0
2022-01-15 18:00:00,EQ-0031,54.51,449.0,0.959,121.7,283.1,12.0
2022-01-16 06:00:00,EQ-0031,54.94,450.3,1.018,121.03,266.9,12.0
2022-01-16 18:00:00,EQ-0031,55.14,444.7,0.967,119.23,283.3,12.0
2022-01-17 06:00:00,EQ-0031,54.1,448.1,0.967,113.77,316.1,12.0
2022-01-17 18:00:00,EQ-0031,55.21,449.9,0.936,118.13,289.2,12.0
2022-01-18 06:00:00,EQ-0031,55.63,449.3,0.985,117.62,284.9,12.0
2022-01-18 18:00:00,EQ-0031,54.65,446.4,0.888,124.67,308.9,12.0
2022-01-19 06:00:00,EQ-0031,53.41,456.4,0.97,122.56,294.3,12.0
2022-01-19 18:00:00,EQ-0031,,449.9,0.806,122.56,305.2,12.0
2022-01-20 06:00:00,EQ-0031,53.53,448.8,0.755,123.71,293.7,12.0
2022-01-20 18:00:00,EQ-0031,53.24,449.4,0.817,118.55,306.3,12.0
2022-01-21 06:00:00,EQ-0031,53.93,442.1,0.809,122.09,296.8,12.0
2022-01-21 18:00:00,EQ-0031,54.44,445.8,0.89,115.38,293.3,12.0
2022-01-22 06:00:00,EQ-0031,55.04,453.3,0.844,118.94,288.8,12.0
2022-01-22 18:00:00,EQ-0031,54.34,448.9,0.898,119.8,308.7,12.0
2022-01-23 06:00:00,EQ-0031,54.71,449.0,0.825,116.46,323.4,12.0
2022-01-23 18:00:00,EQ-0031,54.49,449.7,0.794,122.5,316.2,12.0
2022-01-24 06:00:00,EQ-0031,56.89,455.1,0.805,121.39,302.3,12.0
24-Jan-2022 18:00,EQ-0031,56.14,438.9,0.773,124.13,290.6,12.0
2022-01-25 06:00:00,EQ-0031,54.88,457.0,0.733,119.04,332.0,12.0
2022-01-25 18:00:00,EQ-0031,56.62,456.5,0.775,113.58,307.5,12.0
2022-01-26 06:00:00,EQ-0031,55.71,451.1,0.8,122.75,290.2,12.0
2022-01-26 18:00:00,EQ-0031,56.54,450.7,0.835,122.1,297.9,12.0
2022-01-27 06:00:00,EQ-0031,56.91,438.0,0.876,125.11,304.3,12.0
2022-01-27 18:00:00,EQ-0031,55.74,455.3,0.963,118.8,305.1,12.0
2022-01-28 06:00:00,EQ-0031,55.5,444.8,0.974,121.64,305.3,12.0
