date,field_id,cost_category,cost_amount_usd
2023-11-11,FIELD-003,Maintenance,0.0
2023-11-11,FIELD-003,Other,5727.05
2023-11-11,FIELD-003,Production,32167.98
2023-11-11,FIELD-003,Transportation,11283.81
2023-11-11,FIELD-003,Utilities,6133.02
2023-11-11,FIELD-004,Energy,3127.21
2023-11-11,FIELD-004,Labor,16397.43
2023-11-11,FIELD-004,Maintenance,3268.6
2023-11-11,FIELD-004,Other,7589.76
20231111,FIELD-004,Production,28108.8
2023-11-11,FIELD-004,Transportation,9327.77
2023-11-11,FIELD-004,Utilities,6229.11
2023-11-12,FIELD-001,Energy,3062.55
2023-11-12,FIELD-001,Labor,24763.77
2023-11-12,FIELD-001,Maintenance,1554.54
2023-11-12,FIELD-001,Other,4543.33
2023-11-12,FIELD-001,Production,37266.94
2023-11-12,FIELD-001,Transportation,12007.26
2023-11-12,FIELD-001,Utilities,6445.35
2023-11-12,FIELD-002,Energy,2080.45
2023-11-12,FIELD-002,Labor,22793.45
2023-11-12,FIELD-002,Maintenance,0.0
2023-11-12,FIELD-002,Other,5634.29
2023-11-12,FIELD-002,Production,25016.97
2023-11-12,FIELD-002,Transportation,5896.61
2023-11-12,FIELD-002,Utilities,6374.42
2023-11-12,FIELD-003,Energy,3096.31
2023-11-12,FIELD-003,Labor,19156.84
2023-11-12,FIELD-003,Maintenance,0.0
2023/11/12,FIELD-003,Other,7115.69
2023-11-12,FIELD-003,Production,-35444.33
2023-11-12,FIELD-003,Transportation,13478.97
2023/11/12,FIELD-003,Utilities,7016.76
2023-11-12,FIELD-004,Energy,3064.05
2023-11-12,FIELD-004,Labor,16115.26
2023-11-12,FIELD-004,Maintenance,0.0
2023-11-12,FIELD-004,Other,4240.79
2023-11-12,FIELD-004,Production,30680.94
2023-11-12,FIELD-004,Transportation,10329.48
2023-11-12,FIELD-004,Utilities,5736.38
2023-11-13,FIELD-001,Energy,3108.1
2023-11-13,FIELD-001,Labor,25163.3
2023-11-13,FIELD-001,Maintenance,0.0
2023-11-13,FIELD-001,Other,3028.77
2023-11-13,FIELD-001,Production,43047.24
2023-11-13,FIELD-001,Transportation,13801.77
2023-11-13,FIELD-001,Utilities,6342.43
2023-11-13,FIELD-002,Energy,2497.33
2023-11-13,FIELD-002,Labor,22084.9
2023-11-13,FIELD-002,Maintenance,6883.13
2023-11-13,FIELD-002,Other,6922.83
2023-11-13,FIELD-002,Production,28336.26
2023-11-13,FIELD-002,Transportation,7620.43
2023-11-13,FIELD-002,Utilities,5784.33
2023-11-13,FIELD-003,Energy,3118.52
2023-11-13,FIELD-003,Labor,19060.74
2023-11-13,FIELD-003,Maintenance,0.0
20231113,FIELD-003,Other,8809.0
2023-11-13,FIELD-003,Production,35751.94
2023-11-13,FIELD-003,Transportation,13712.19
2023-11-13,FIELD-003,Utilities,6330.21
2023-11-13,FIELD-004,Energy,3098.99
2023-11-13,FIELD-004,Labor,15830.16
2023-11-13,FIELD-004,Maintenance,0.0
2023-11-13,FIELD-004,Other,4533.08
2023-11-13,FIELD-004,Production,30969.03
20231113,FIELD-004,Transportation,11858.13
2023-11-13,FIELD-004,utilities ,5574.37
2023-11-14,FIELD-001,Energy,3035.02
2023/11/14,FIELD-001,Labor,23425.95
2023-11-14,FIELD-001,Maintenance,0.0
2023-11-14,FIELD-001,Other,3744.71
2023-11-14,FIELD-001,Production,41684.68
2023-11-14,FIELD-001,Transportation,13563.05
2023-11-14,FIELD-001,utilities ,6013.18
2023-11-14,FIELD-002,Energy,3121.97
2023-11-14,FIELD-002,Labor,22253.85
2023-11-14,FIELD-002,Maintenance,0.0
2023-11-14,FIELD-002,Other,4823.43
14-Nov-2023,FIELD-002,Production,39328.85
2023-11-14,FIELD-002,Transportation,13641.43
2023-11-14,FIELD-002,Utilities,6580.69
2023/11/14,FIELD-003,Energy,3129.23
2023-11-14,FIELD-003,Labor,18726.56
2023-11-14,FIELD-003,Maintenance,0.0
2023-11-14,FIELD-003,Other,3713.38
2023/11/14,FIELD-003,Production,36207.29
2023-11-14,FIELD-003,Transportation,13147.82
2023-11-14,FIELD-003,Utilities,5858.95
2023-11-14,FIELD-004,Energy,3066.6
2023-11-14,FIELD-004,Labor,16361.85
2023-11-14,FIELD-004,MAINTENANCE,4868.14
20231114,FIELD-004,Other,2361.73
2023/11/14,FIELD-004,Production,29361.15
2023-11-14,FIELD-004,Transportation,11114.19
2023-11-14,FIELD-004,Utilities,5899.54
2023-11-15,FIELD-001,Energy,3153.29
20231115,FIELD-001,Labor,25588.2
15-Nov-2023,FIELD-001,Maintenance,16631.73
2023-11-15,FIELD-001,Other,3022.07
2023-11-15,FIELD-001,Production,39406.43
2023-11-15,FIELD-001,Transportation,15288.07
15-Nov-2023,FIELD-001,Utilities,6202.49
2023-11-15,FIELD-002,Energy,2997.65
2023-11-15,FIELD-002,Labor,21853.96
2023-11-15,FIELD-002,Maintenance,0.0
2023-11-15,FIELD-002,Other,5641.06
2023-11-15,FIELD-002,Production,38871.71
2023-11-15,FIELD-002,Transportation,13102.0
2023-11-15,FIELD-002,Utilities,5337.11
2023-11-15,FIELD-003,Energy,3137.93
2023-11-15,FIELD-003,Labor,18991.65
2023-11-15,FIELD-003,Maintenance,0.0
2023-11-15,FIELD-003,Other,4151.77
15-Nov-2023,FIELD-003,Production,35559.26
2023-11-15,FIELD-003,Transportation,12838.23
2023-11-15,FIELD-003,Utilities,6552.75
2023/11/15,FIELD-004,Energy,3103.21
2023-11-15,FIELD-004,Labor,16164.82
2023-11-15,FIELD-004,Maintenance,0.0
2023-11-15,FIELD-004,Other,5621.54
2023-11-15,FIELD-004,Production,28638.61
2023-11-15,FIELD-004,Transportation,9727.85
2023-11-15,FIELD-004,Utilities,5716.11
2023-11-16,FIELD-001,Energy,3102.16
2023-11-16,FIELD-001,Labor,23390.92
2023-11-16,FIELD-001,Maintenance,0.0
2023-11-16,FIELD-001,Other,4625.12
2023-11-16,FIELD-001,Production,40511.02
2023-11-16,FIELD-001,Transportation,14670.09
2023-11-16,FIELD-001,Utilities,6038.49
2023-11-16,FIELD-002,Energy,3113.86
2023-11-16,FIELD-002,Labor,21417.45
2023-11-16,FIELD-002,maint,0.0
2023-11-16,FIELD-002,Other,4144.11
2023-11-16,FIELD-002,Production,38866.18
2023-11-16,FIELD-002,Transportation,13296.01
2023-11-16,FIELD-002,Utilities,6509.89
2023-11-16,FIELD-003,Energy,2589.85
2023-11-16,FIELD-003,Labor,17781.9
2023/11/16,FIELD-003,Maintenance,4348.21
2023-11-16,FIELD-003,Other,5978.92
2023-11-16,FIELD-003,Production,30449.51
2023-11-16,FIELD-003,Transportation,9192.83
2023-11-16,FIELD-003,Utilities,5699.47
2023-11-16,FIELD-004,Energy,3063.36
2023-11-16,FIELD-004,Labor,16391.03
2023-11-16,FIELD-004,Maintenance,0.0
2023-11-16,FIELD-004,Other,9034.74
2023-11-16,FIELD-004,Production,31349.7
2023-11-16,FIELD-004,Transportation,11909.19
2023-11-16,FIELD-004,utilities ,6419.14
2023-11-17,FIELD-001,Energy,3122.19
2023-11-17,FIELD-001,Labor,24932.54
2023-11-17,FIELD-001,Maintenance,7330.84
2023-11-17,FIELD-001,Other,3951.08
2023/11/17,FIELD-001,Production,36372.76
2023-11-17,FIELD-001,Transportation,11690.99
2023-11-17,FIELD-001,Utilities,6314.17
2023-11-17,FIELD-002,Energy,3070.89
2023-11-17,FIELD-002,Labor,21477.27
2023-11-17,FIELD-002,Maintenance,0.0
2023-11-17,FIELD-002,Other,2397.99
2023-11-17,FIELD-002,Production,38044.6
17-Nov-2023,FIELD-002,Transportation,13240.84
2023-11-17,FIELD-002,Utilities,5488.21
2023-11-17,FIELD-003,Energy,3071.54
2023-11-17,FIELD-003,Labor,18864.33
2023-11-17,FIELD-003,Maintenance,0.0
2023-11-17,FIELD-003,Other,3807.87
2023-11-17,FIELD-003,Production,35276.7
2023-11-17,FIELD-003,Transportation,12895.8
20231117,FIELD-003,Utilities,5203.51
17-Nov-2023,FIELD-004,Energy,3074.19
20231117,FIELD-004,Labor,15487.08
20231117,FIELD-004,Maintenance,0.0
2023-11-17,FIELD-004,Other,10215.61
2023-11-17,FIELD-004,Production,30813.11
2023-11-17,FIELD-004,Transportation,10916.39
2023-11-17,FIELD-004,Utilities,6150.9
20231118,FIELD-001,Energy,3159.82
2023-11-18,FIELD-001,Labor,23520.03
2023-11-18,FIELD-001,Maintenance,0.0
18-Nov-2023,FIELD-001,Other,1511.76
2023/11/18,FIELD-001,Production,42328.3
2023-11-18,FIELD-001,transport,13706.66
2023-11-18,FIELD-001,Utilities,5765.39
2023-11-18,FIELD-002,Energy,3159.02
2023-11-18,FIELD-002,Labor,20602.2
2023-11-18,FIELD-002,Maintenance,0.0
2023-11-18,FIELD-002,Other,3963.54
2023-11-18,FIELD-002,Production,39202.65
2023-11-18,FIELD-002,Transportation,12330.94
2023-11-18,FIELD-002,Utilities,5909.93
2023-11-18,FIELD-003,Energy,3127.81
2023-11-18,FIELD-003,Labor,19379.3
2023-11-18,FIELD-003,Maintenance,0.0
2023-11-18,FIELD-003,Other,3691.12
2023-11-18,FIELD-003,Production,35823.77
2023-11-18,FIELD-003,Transportation,12905.23
2023-11-18,FIELD-003,Utilities,6624.06
2023-11-18,FIELD-004,Energy,3122.9
2023-11-18,FIELD-004,Labor,15933.97
2023-11-18,FIELD-004,Maintenance,6248.73
2023-11-18,FIELD-004,Other,6573.12
2023-11-18,FIELD-004,Production,30099.91
18-Nov-2023,FIELD-004,Transportation,10550.39
2023-11-18,FIELD-004,Utilities,6336.34
2023/11/19,FIELD-001,Energy,3076.99
2023-11-19,FIELD-001,Labor,23341.47
2023-11-19,FIELD-001,Maintenance,0.0
19-Nov-2023,FIELD-001,Other,5175.89
2023-11-19,FIELD-001,Production,40986.38
2023-11-19,FIELD-001,Transportation,14784.82
2023-11-19,FIELD-001,Utilities,5879.66
2023-11-19,FIELD-002,Energy,3091.85
2023-11-19,FIELD-002,Labor,21087.75
20231119,FIELD-002,Maintenance,0.0
2023-11-19,FIELD-002,Other,3929.8
2023-11-19,FIELD-002,Production,38423.0
20231119,FIELD-002,Transportation,14141.15
2023-11-19,FIELD-002,Utilities,5852.09
2023-11-19,FIELD-003,Energy,3059.81
2023-11-19,FIELD-003,Labor,18255.63
2023-11-19,FIELD-003,Maintenance,4561.22
2023-11-19,FIELD-003,Other,2723.7
19-Nov-2023,FIELD-003,Production,26087.85
2023-11-19,FIELD-003,Transportation,7534.01
2023-11-19,FIELD-003,Utilities,5795.12
2023-11-19,FIELD-004,Energy,3049.32
2023-11-19,FIELD-004,Labor,16636.11
2023-11-19,FIELD-004,Maintenance,0.0
2023-11-19,FIELD-004,Other,7742.17
2023-11-19,FIELD-004,Production,29436.2
20231119,FIELD-004,Transportation,11453.53
2023-11-19,FIELD-004,Utilities,6231.05
20-Nov-2023,FIELD-001,Energy,3071.09
2023-11-20,FIELD-001,Labor,24908.13
20-Nov-2023,FIELD-001,Maintenance,0.0
2023-11-20,FIELD-001,Other,3066.62
2023-11-20,FIELD-001,Production,40992.04
2023-11-20,FIELD-001,Transportation,12807.29
2023-11-20,FIELD-001,Utilities,6569.65
2023-11-20,FIELD-002,Energy,2972.95
2023-11-20,FIELD-002,Labor,21677.62
2023-11-20,FIELD-002,Maintenance,35212.0
2023-11-20,FIELD-002,Other,4782.83
2023-11-20,FIELD-002,Production,36760.41
2023-11-20,FIELD-002,Transportation,12196.08
2023-11-20,FIELD-002,Utilities,5466.84
2023-11-20,FIELD-003,Energy,3128.92
2023-11-20,FIELD-003,Labor,19322.49
2023-11-20,FIELD-003,Maintenance,0.0
2023-11-20,FIELD-003,Other,3598.91
2023-11-20,FIELD-003,Production,35617.93
20-Nov-2023,FIELD-003,Transportation,12561.02
2023-11-20,FIELD-003,Utilities,5514.1
2023-11-20,FIELD-004,Energy,2237.25
2023-11-20,FIELD-004,Labor,15676.52
2023-11-20,FIELD-004,Maintenance,30799.59
2023-11-20,FIELD-004,other,2034.19
2023-11-20,FIELD-004,Production,20900.62
2023-11-20,FIELD-004,Transportation,4791.0
2023-11-20,FIELD-004,Utilities,6653.45
20231121,FIELD-001,Energy,3105.16
2023-11-21,FIELD-001,Labor,24676.81
2023-11-21,FIELD-001,Maintenance,0.0
21-Nov-2023,FIELD-001,Other,7127.02
2023-11-21,FIELD-001,Production,42119.74
2023-11-21,FIELD-001,Transportation,14279.1
2023-11-21,FIELD-001,Utilities,5958.7
2023-11-21,FIELD-002,Energy,3130.74
2023-11-21,FIELD-002,Labor,21070.78
2023-11-21,FIELD-002,Maintenance,0.0
2023-11-21,FIELD-002,Other,3536.69
2023-11-21,FIELD-002,Production,38788.68
2023/11/21,FIELD-002,Transportation,13376.58
2023-11-21,FIELD-002,Utilities,5593.19
2023-11-21,FIELD-003,Energy,3168.76
2023-11-21,FIELD-003,Labor,18265.73
2023-11-21,FIELD-003,Maintenance,0.0
2023-11-21,FIELD-003,Other,5622.92
2023-11-21,FIELD-003,Production,34728.59
2023-11-21,FIELD-003,Transportation,13407.87
2023-11-21,FIELD-003,Utilities,5264.96
2023-11-21,FIELD-004,Energy,3184.9
2023-11-21,FIELD-004,Labor,16025.4
21-Nov-2023,FIELD-004,Maintenance,0.0
2023-11-21,FIELD-004,Other,2466.11
2023-11-21,FIELD-004,Production,30196.15
2023-11-21,FIELD-004,Transportation,11110.92
2023-11-21,FIELD-004,Utilities,6188.77
2023-11-22,FIELD-001,Energy,3116.62
2023/11/22,FIELD-001,Labor,24326.02
2023-11-22,FIELD-001,Maintenance,0.0
2023-11-22,FIELD-001,Other,3901.84
2023-11-22,FIELD-001,Production,41617.41
2023-11-22,FIELD-001,Transportation,14601.24
2023-11-22,FIELD-001,Utilities,5528.55
2023-11-22,FIELD-002,Energy,3135.81
2023-11-22,FIELD-002,Labor,22001.38
2023-11-22,FIELD-002,Maintenance,0.0
2023/11/22,FIELD-002,Other,2501.47
2023-11-22,FIELD-002,Production,39108.76
2023-11-22,FIELD-002,Transportation,13654.47
2023-11-22,FIELD-002,Utilities,6668.19
2023-11-22,FIELD-003,Energy,2327.7
2023-11-22,FIELD-003,Labor,19732.51
2023-11-22,FIELD-003,Maintenance,11151.32
22-Nov-2023,FIELD-003,Other,6052.16
2023-11-22,FIELD-003,Production,26406.67
2023/11/22,FIELD-003,Transportation,7630.96
20231122,FIELD-003,Utilities,6296.24
2023-11-22,FIELD-004,energy ,3143.17
2023-11-22,FIELD-004,Labor,16343.35
2023/11/22,FIELD-004,Maintenance,0.0
2023-11-22,FIELD-004,Other,3550.2
2023-11-22,FIELD-004,Production,31557.35
2023-11-22,FIELD-004,Transportation,11077.71
2023-11-22,FIELD-004,Utilities,4648.94
2023-11-23,FIELD-001,Energy,3074.84
2023-11-23,FIELD-001,Labor,23598.28
2023-11-23,FIELD-001,Maintenance,0.0
2023-11-23,FIELD-001,Other,4746.92
2023-11-23,FIELD-001,Production,41484.07
2023-11-23,FIELD-001,Transportation,15510.56
2023-11-23,FIELD-001,Utilities,6106.13
2023-11-23,FIELD-002,Energy,3107.39
2023-11-23,FIELD-002,Labor,21198.1
2023-11-23,FIELD-002,Maintenance,0.0
2023-11-23,FIELD-002,Other,4406.52
2023-11-23,FIELD-002,Production,37667.68
2023-11-23,FIELD-002,Transportation,12764.04
2023-11-23,FIELD-002,Utilities,5817.42
2023-11-23,FIELD-003,Energy,2974.83
2023-11-23,FIELD-003,Labor,19992.45
2023-11-23,FIELD-003,Maintenance,1920.54
2023-11-23,FIELD-003,Other,7768.3
2023-11-23,FIELD-003,Production,35299.39
2023-11-23,FIELD-003,Transportation,12701.0
20231123,FIELD-003,Utilities,5943.23
2023-11-23,FIELD-004,Energy,3126.56
2023-11-23,FIELD-004,Labor,15951.6
2023-11-23,FIELD-004,Maintenance,0.0
2023-11-23,FIELD-004,Other,8005.27
2023-11-23,FIELD-004,Production,30748.99
2023-11-23,FIELD-004,Transportation,11315.7
2023-11-23,FIELD-004,Utilities,5724.53
2023-11-24,FIELD-001,Energy,3061.99
2023-11-24,FIELD-001,Labor,23684.43
2023-11-24,FIELD-001,Maintenance,0.0
24-Nov-2023,FIELD-001,Other,1915.63
2023-11-24,FIELD-001,Production,41317.01
2023-11-24,FIELD-001,Transportation,14583.94
2023-11-24,FIELD-001,Utilities,5649.18
2023-11-24,FIELD-002,Energy,3103.52
2023-11-24,FIELD-002,Labor,20886.36
2023-11-24,FIELD-002,Maintenance,0.0
2023-11-24,FIELD-002,Other,3341.89
2023-11-24,FIELD-002,Prod.,37788.5
2023-11-24,FIELD-002,Transportation,13372.25
2023-11-24,FIELD-002,Utilities,5601.71
2023-11-24,FIELD-003,Energy,3151.09
2023-11-24,FIELD-003,Labor,18584.63
2023-11-24,FIELD-003,Maintenance,0.0
24-Nov-2023,FIELD-003,Other,5265.3
2023-11-24,FIELD-003,Production,35799.74
2023-11-24,FIELD-003,Transportation,13442.68
2023-11-24,FIELD-003,Utilities,5663.11
2023-11-24,FIELD-004,Energy,3033.33
2023-11-24,FIELD-004,Labor,17032.45
2023-11-24,FIELD-004,Maintenance,0.0
2023-11-24,FIELD-004,Other,3844.45
2023-11-24,FIELD-004,Production,30950.12
2023-11-24,FIELD-004,Transportation,10914.08
2023-11-24,FIELD-004,Utilities,6443.96
2023-11-25,FIELD-001,Energy,3123.85
2023-11-25,FIELD-001,Labor,24277.43
2023-11-25,FIELD-001,Maintenance,0.0
2023-11-25,FIELD-001,Other,5737.85
2023/11/25,FIELD-001,Production,40902.6
2023-11-25,FIELD-001,Transportation,14148.75
25-Nov-2023,FIELD-001,Utilities,6071.42
2023-11-25,FIELD-002,Energy,3087.91
2023-11-25,FIELD-002,Labor,22208.26
2023-11-25,FIELD-002,Maintenance,1764.82
2023-11-25,FIELD-002,Other,1862.2
2023-11-25,FIELD-002,Production,35497.33
2023-11-25,FIELD-002,Transportation,13417.07
2023-11-25,FIELD-002,Utilities,5910.34
2023-11-25,FIELD-003,Energy,3082.28
2023-11-25,FIELD-003,Labor,18978.46
2023-11-25,FIELD-003,Maintenance,0.0
2023/11/25,FIELD-003,Other,2916.87
25-Nov-2023,FIELD-003,Production,36275.0
2023-11-25,FIELD-003,transport,12362.84
2023-11-25,FIELD-003,Utilities,5949.94
2023-11-25,FIELD-004,Energy,3073.25
2023-11-25,FIELD-004,Labor,17249.77
2023-11-25,FIELD-004,Maintenance,0.0
2023-11-25,FIELD-004,Other,1958.6
2023-11-25,FIELD-004,Production,30291.66
2023-11-25,FIELD-004,Transportation,10828.95
2023-11-25,FIELD-004,Utilities,5378.62
2023-11-26,FIELD-001,Energy,3103.17
2023-11-26,FIELD-001,Labor,23600.59
2023-11-26,FIELD-001,Maintenance,0.0
2023-11-26,FIELD-001,Other,4368.88
2023-11-26,FIELD-001,Production,41802.02
2023-11-26,FIELD-001,Transportation,13333.8
2023-11-26,FIELD-001,Utilities,7055.76
20231126,FIELD-002,Energy,3165.44
2023-11-26,FIELD-002,Labor,22077.66
2023-11-26,FIELD-002,Maintenance,0.0
2023-11-26,FIELD-002,Other,5750.05
2023-11-26,FIELD-002,Production,38203.65
2023-11-26,FIELD-002,Transportation,13346.44
2023-11-26,FIELD-002,Utilities,5088.02
2023/11/26,FIELD-003,Energy,3115.03
2023-11-26,FIELD-003,Labor,18789.44
2023-11-26,FIELD-003,Maintenance,0.0
2023-11-26,FIELD-003,Other,6016.72
2023-11-26,FIELD-003,Production,35085.45
26-Nov-2023,FIELD-003,Transportation,14747.88
20231126,FIELD-003,Utilities,6265.63
2023-11-26,FIELD-004,Energy,3099.46
2023-11-26,FIELD-004,Labor,16475.68
26-Nov-2023,FIELD-004,Maintenance,0.0
2023-11-26,FIELD-004,Other,4469.68
2023-11-26,FIELD-004,Production,30158.39
2023-11-26,FIELD-004,Transportation,11269.21
2023-11-26,FIELD-004,Utilities,5407.67
2023-11-27,FIELD-001,Energy,3081.74
2023-11-27,FIELD-001,Labor,24423.11
2023-11-27,FIELD-001,Maintenance,0.0
2023-11-27,FIELD-001,Other,7462.53
27-Nov-2023,FIELD-001,Prod.,41571.53
2023-11-27,FIELD-001,Transportation,13973.19
2023-11-27,FIELD-001,Utilities,5840.77
27-Nov-2023,FIELD-002,Energy,3202.8
27-Nov-2023,FIELD-002,Labor,22926.16
2023-11-27,FIELD-002,Maintenance,0.0
2023-11-27,FIELD-002,Other,3164.62
2023-11-27,FIELD-002,Production,38939.16
2023-11-27,FIELD-002,Transportation,14227.0
2023-11-27,FIELD-002,Utilities,5991.03
20231127,FIELD-003,Energy,3105.8
2023-11-27,FIELD-003,Labor,18582.26
27-Nov-2023,FIELD-003,Maintenance,0.0
2023-11-27,FIELD-003,Other,5447.4
2023/11/27,FIELD-003,Production,34946.52
2023-11-27,FIELD-003,Transportation,12125.82
2023-11-27,FIELD-003,Utilities,6138.17
2023-11-27,FIELD-004,Energy,3150.34
2023-11-27,FIELD-004,Labor,16143.36
2023-11-27,FIELD-004,Maintenance,0.0
2023-11-27,FIELD-004,Other,9884.74
2023-11-27,FIELD-004,Production,30099.91
2023-11-27,FIELD-004,Transportation,12371.05
2023-11-27,FIELD-004,Utilities,5712.12
2023-11-28,FIELD-001,Energy,2889.63
2023-11-28,FIELD-001,Labor,24514.42
2023/11/28,FIELD-001,Maintenance,18530.28
2023-11-28,FIELD-001,Other,6239.29
2023-11-28,FIELD-001,Production,33986.72
2023-11-28,FIELD-001,Transportation,9708.89
2023-11-28,FIELD-001,Utilities,6416.07
2023-11-28,FIELD-002,Energy,3191.78
28-Nov-2023,FIELD-002,Labor,20453.61
2023/11/28,FIELD-002,Maintenance,0.0
2023-11-28,FIELD-002,Other,6844.57
28-Nov-2023,FIELD-002,Production,38210.8
2023-11-28,FIELD-002,Transportation,12676.22
2023-11-28,FIELD-002,Utilities,5507.01
2023-11-28,FIELD-003,Energy,3176.77
2023-11-28,FIELD-003,Labor,19050.1
20231128,FIELD-003,Maintenance,0.0
2023-11-28,FIELD-003,Other,4699.73
2023-11-28,FIELD-003,Production,34938.88
2023-11-28,FIELD-003,Transportation,12916.83
2023-11-28,FIELD-003,Utilities,5716.96
2023-11-28,FIELD-004,Energy,3170.96
28-Nov-2023,FIELD-004,Labor,16438.35
2023-11-28,FIELD-004,Maintenance,0.0
2023-11-28,FIELD-004,Other,5885.3
2023-11-28,FIELD-004,Production,30591.15
2023-11-28,FIELD-004,Transportation,11784.45
2023-11-28,FIELD-004,Utilities,6066.64
2023-11-29,FIELD-001,Energy,3071.72
2023-11-29,FIELD-001,Labor,24102.17
29-Nov-2023,FIELD-001,Maintenance,0.0
2023-11-29,FIELD-001,Other,3565.74
20231129,FIELD-001,Production,42496.85
2023-11-29,FIELD-001,Transportation,14753.05
2023-11-29,FIELD-001,Utilities,6446.94
2023-11-29,FIELD-002,Energy,2015.18
29-Nov-2023,FIELD-002,Labor,22867.72
2023-11-29,FIELD-002,Maintenance,44230.78
2023-11-29,FIELD-002,Other,3264.93
2023-11-29,FIELD-002,Production,25185.36
2023-11-29,FIELD-002,Transportation,5340.77
2023-11-29,FIELD-002,Utilities,4950.68
2023-11-29,FIELD-003,Energy,3008.26
2023-11-29,FIELD-003,Labor,19824.52
2023/11/29,FIELD-003,Maintenance,2969.21
2023-11-29,FIELD-003,Other,7509.52
2023-11-29,FIELD-003,Production,31666.14
2023-11-29,FIELD-003,Transportation,10627.8
2023-11-29,FIELD-003,Utilities,6336.8
2023-11-29,FIELD-004,Energy,3173.08
2023-11-29,FIELD-004,Labor,16012.41
2023-11-29,FIELD-004,Maintenance,0.0
2023-11-29,FIELD-004,Other,6799.53
2023-11-29,FIELD-004,Production,30405.76
2023-11-29,FIELD-004,Transportation,10984.16
2023-11-29,FIELD-004,Utilities,5736.8
2023-11-30,FIELD-001,Energy,3063.55
2023-11-30,FIELD-001,Labor,25198.0
2023-11-30,FIELD-001,Maintenance,10141.33
2023-11-30,FIELD-001,Other,2092.19
2023-11-30,FIELD-001,Production,39529.96
2023-11-30,FIELD-001,Transportation,12724.49
2023/11/30,FIELD-001,Utilities,5554.71
2023-11-30,FIELD-002,Energy,2143.46
2023-11-30,FIELD-002,Labor,22378.98
2023-11-30,FIELD-002,Maintenance,0.0
2023-11-30,FIELD-002,Other,4030.98
2023-11-30,FIELD-002,Production,25112.59
2023-11-30,FIELD-002,Transportation,5461.31
2023-11-30,FIELD-002,Utilities,6593.83
2023-11-30,FIELD-003,Energy,3094.78
2023/11/30,FIELD-003,Labor,18840.33
2023-11-30,FIELD-003,Maintenance,0.0
2023-11-30,FIELD-003,Other,2180.39
2023/11/30,FIELD-003,Production,35072.3
2023-11-30,FIELD-003,Transportation,12547.31
2023-11-30,FIELD-003,Utilities,5891.69
2023-11-30,FIELD-004,Energy,3109.92
2023-11-30,FIELD-004,Labor,16234.09
2023-11-30,FIELD-004,Maintenance,0.0
2023-11-30,FIELD-004,Other,5594.47
30-Nov-2023,FIELD-004,Production,30815.54
30-Nov-2023,FIELD-004,Transportation,11254.71
2023-11-30,FIELD-004,Utilities,4945.67
2023-12-01,FIELD-001,Energy,3288.39
2023-12-01,FIELD-001,Labor,25069.22
2023-12-01,FIELD-001,Maintenance,0.0
2023-12-01,FIELD-001,Other,4206.5
2023-12-01,FIELD-001,Production,39227.24
2023/12/01,FIELD-001,transport,12548.77
2023-12-01,FIELD-001,Utilities,6061.29
2023-12-01,FIELD-002,Energy,3238.72
2023-12-01,FIELD-002,Labor,22307.56
2023-12-01,FIELD-002,Maintenance,0.0
2023-12-01,FIELD-002,Other,4895.85
2023-12-01,FIELD-002,Production,39062.54
2023-12-01,FIELD-002,Transportation,12755.47
2023-12-01,FIELD-002,Utilities,6158.06
2023-12-01,FIELD-003,Energy,3154.19
2023-12-01,FIELD-003,Labor,19296.32
2023-12-01,FIELD-003,Maintenance,0.0
2023-12-01,FIELD-003,Other,10097.56
20231201,FIELD-003,Production,35086.94
2023-12-01,FIELD-003,Transportation,12740.07
2023/12/01,FIELD-003,Utilities,7116.91
2023-12-01,FIELD-004,Energy,3311.11
2023-12-01,FIELD-004,Labor,16033.91
2023-12-01,FIELD-004,Maintenance,0.0
2023-12-01,FIELD-004,Other,4455.78
2023-12-01,FIELD-004,Production,30044.32
